term,Coef.,Std.Err.,t,P>|t|,[0.025,0.975],district
pop_density_wi,203.90242846975883,49.74859945661901,4.0986566596224,0.001256301174805116,96.42711350084575,311.3777434386719,Kasempa
spei4_x_popdens,113.76416618718298,79.39041161801889,1.4329711090874662,0.17547447782249156,-57.74839069592326,285.2767230702892,Kasempa
percent_forest_2000,2.2886479991888373e-07,3.3797742550848917e-09,67.7160019118304,5.899435382672976e-18,2.2156324155228444e-07,2.36166358285483e-07,Kasempa
Intercept,6.109567231709544e-14,2.585805339106391e-14,2.362732855142492,0.034399426679567954,5.2327442539455635e-15,1.169586003802453e-13,Kasenengwa
mean_spei_lag4,0.06473402630911598,0.3663715537574751,0.1766895536654235,0.8624752258718027,-0.7267635950474542,0.8562316476656862,Kasenengwa
pop_density_wi,-2.6140977127730105,5.5499711574976605,-0.4710110446684988,0.6454386631422364,-14.604081445693602,9.375886020147583,Kasenengwa
spei4_x_popdens,-0.7227752394066572,10.18542661227002,-0.07096170508321721,0.9445082872347246,-22.727051645238685,21.281501166425368,Kasenengwa
percent_forest_2000,9.72509460012006e-07,1.9214963148419805e-08,50.61209082214571,2.5622016082979137e-16,9.309980558911065e-07,1.0140208641329056e-06,Kasenengwa
Intercept,3.805181596895672e-13,1.5331463036395427e-14,24.819429090769322,2.4543408505893633e-12,3.4739654748804796e-13,4.1363977189108646e-13,Katete
mean_spei_lag4,-0.4968774805459816,0.21099190839639537,-2.354959886008929,0.03490184268330432,-0.9526977862124473,-0.04105717487951582,Katete
pop_density_wi,-3.553139068398493,1.9759198697794549,-1.798220222763933,0.09539274041371694,-7.821854422748553,0.7155762859515669,Katete
spei4_x_popdens,8.631960468278074,2.8998153634936346,2.976727614091428,0.010707452920755972,2.3672902474623267,14.89663068909382,Katete
percent_forest_2000,2.165722037419612e-06,2.8386581847409162e-08,76.29386479363232,1.2560695761607044e-18,2.1043965557324044e-06,2.22704751910682e-06,Katete
Intercept,5.29510386189483e-13,3.1570463640162644e-13,1.6772334807141118,0.11736244758665908,-1.5252801499201117e-13,1.2115487873709773e-12,Kawambwa
mean_spei_lag4,-0.7046469366430275,0.3792988696798018,-1.8577617624800185,0.08599351969092875,-1.5240723261303617,0.11477845284430677,Kawambwa
pop_density_wi,39.25728631712685,17.1289804019145,2.2918635783329564,0.03924666504603173,2.2523739396958007,76.2621986945579,Kawambwa
spei4_x_popdens,30.47733230623647,27.175945803955898,1.1214819357565837,0.2823715242038659,-28.232729218313033,89.18739383078596,Kawambwa
percent_forest_2000,2.170629543372815e-07,3.251267602558102e-09,66.76256182865295,7.090131502451551e-18,2.1003901771494785e-07,2.2408689095961518e-07,Kawambwa
Intercept,1.770022638567827e-12,2.6049813999602624e-14,67.94761139541448,5.643956104378146e-18,1.7137454368964462e-12,1.8262998402392077e-12,Kazungula
mean_spei_lag4,-0.2640436700042013,0.15655596210502984,-1.6865769048582155,0.11551925109784757,-0.6022622635180058,0.0741749235096032,Kazungula
pop_density_wi,-19.32208190217353,12.76146049366269,-1.5140964399622463,0.15392989315689165,-46.89154116334789,8.24737735900083,Kazungula
spei4_x_popdens,28.254196345919127,19.6290299060454,1.4394086962604975,0.173677197260093,-14.15174461983721,70.66013731167547,Kazungula
percent_forest_2000,4.805151568697137e-06,6.482678929766076e-08,74.12293005340197,1.82661171675639e-18,4.665101804999468e-06,4.945201332394805e-06,Kazungula
Intercept,2.6328505844599293e-14,9.848208501826674e-16,26.734309940448362,9.5030829588341e-13,2.4200929747635372e-14,2.8456081941563214e-14,Kitwe
mean_spei_lag4,-0.4926244264302766,0.5526798579060861,-0.8913377597958086,0.38894765386011687,-1.6866166685079111,0.701367815647358,Kitwe
pop_density_wi,0.6658641044305841,0.7985753018971349,0.8338150489361797,0.41944279332845147,-1.059352947611877,2.391081156473045,Kitwe
spei4_x_popdens,1.1651261248162408,0.6274624217480621,1.8568859017409982,0.08612550877277358,-0.1904240242353934,2.520676273867875,Kitwe
percent_forest_2000,6.34220750511202e-07,2.1892390000006396e-08,28.969918337423035,3.399702061696953e-13,5.869251173401676e-07,6.815163836822363e-07,Kitwe
Intercept,9.521260649035847e-12,3.656161660626068e-12,2.6041683964831743,0.021832607158475095,1.6226035944648438e-12,1.741991770360685e-11,Lavushimanda
mean_spei_lag4,-0.0852713156353905,0.16688264811865453,-0.5109657390788892,0.6179417096865055,-0.4457993579381442,0.2752567266673631,Lavushimanda
pop_density_wi,228.52503867759444,51.844544406372606,4.407889803917434,0.0007073106530814632,116.52170993356594,340.52836742162293,Lavushimanda
spei4_x_popdens,128.24189604622475,91.62776087575239,1.3995965286123415,0.18504225195393728,-69.70784661145538,326.1916387039049,Lavushimanda
percent_forest_2000,4.86608360553624e-07,4.51472919063762e-09,107.78240288758046,1.4164054955948935e-20,4.768548811177608e-07,4.963618399894871e-07,Lavushimanda
Intercept,-1.1670990138724803e-13,4.781753905462871e-13,-0.2440734167726906,0.8109836487980265,-1.1497450274144505e-12,9.163252246399544e-13,Limulunga
mean_spei_lag4,-0.3573684975450155,0.37296325596505664,-0.9581868772040583,0.3554504805197962,-1.1631066257435696,0.4483696306535387,Limulunga
pop_density_wi,-19.016485355233208,20.426001674025134,-0.9309940172684728,0.36882403259730345,-63.14417914861728,25.111208438150868,Limulunga
spei4_x_popdens,25.31027264778424,50.741953144155566,0.49880367387276,0.6262510798460096,-84.31105249246278,134.93159778803127,Limulunga
percent_forest_2000,1.6805902908120168e-06,2.8800708698542672e-08,58.352393630405885,4.0593231671346265e-17,1.6183701424558212e-06,1.7428104391682124e-06,Limulunga
Intercept,4.765422839210215e-11,1.084442704671193e-11,4.3943518810937165,0.0007251664005942057,2.4226268103107625e-11,7.108218868109666e-11,Livingstone
mean_spei_lag4,-1.6674101308372717,0.9320981135503127,-1.7888783450984513,0.0969482666355438,-3.681085680097805,0.34626541842326186,Livingstone
pop_density_wi,-6.784407094217602,3.8705396365948697,-1.7528323518697315,0.10316471254760091,-15.146199608707157,1.5773854202719528,Livingstone
spei4_x_popdens,0.1926578217680973,6.197770610150827,0.03108501974122092,0.9756739129624274,-13.196811544336995,13.58212718787319,Livingstone
percent_forest_2000,1.5113356556277766e-05,3.439315260106847e-06,4.394292297533739,0.0007252460094465006,7.683167668654879e-06,2.2543545443900655e-05,Livingstone
Intercept,2.5796308633123303e-13,4.718487937479059e-14,5.467071014047239,0.00010803141986570305,1.5602635187104173e-13,3.598998207914243e-13,Luampa
mean_spei_lag4,-0.2261057414804392,0.22909086450876592,-0.9869696985310712,0.3416718248281697,-0.7210264646467337,0.2688149816858554,Luampa
pop_density_wi,70.06534974895062,19.639672803594006,3.5675416005977887,0.003438944655423696,27.63641620091635,112.49428329698489,Luampa
spei4_x_popdens,35.98802886332847,38.63849120201966,0.9314035756511982,0.3686200423813547,-47.4853564624594,119.46141418911634,Luampa
percent_forest_2000,1.1542019642822545e-06,1.4793687418881396e-08,78.01989670331481,9.396493017926466e-19,1.1222421456690215e-06,1.1861617828954875e-06,Luampa
Intercept,6.678005519201543e-13,2.3013423431694006e-13,2.9017870978746334,0.012365426388548052,1.706257653231827e-13,1.1649753385171259e-12,Luangwa
mean_spei_lag4,-0.2798585725023951,0.1769232883671339,-1.5818074323921676,0.1377085994793407,-0.6620780992887645,0.10236095428397429,Luangwa
pop_density_wi,-114.2994014543124,22.620998157325957,-5.0528009709994075,0.0002213551876778792,-163.1690968512617,-65.42970605736308,Luangwa
spei4_x_popdens,57.308152226069254,23.523331737784577,2.4362259931920054,0.0299785644127137,6.489083644224884,108.12722080791363,Luangwa
percent_forest_2000,7.952531644695789e-07,8.857345555416666e-09,89.78459285505078,1.518404307155751e-19,7.761180327522125e-07,8.143882961869453e-07,Luangwa
Intercept,-1.225561751324039e-13,4.3805277791543565e-13,-0.27977490684025036,0.7840522352086976,-1.068911666416588e-12,8.237993161517803e-13,Luano
mean_spei_lag4,-0.06778534144293796,0.22197017036921007,-0.30538040913420234,0.7649111768045573,-0.5473227401778904,0.41175205729201453,Luano
pop_density_wi,84.03498316882299,32.58459577419104,2.5789788448253135,0.022900888897688692,13.64024377480871,154.42972256283727,Luano
spei4_x_popdens,-13.247024914428726,30.660317011412896,-0.43205766298821036,0.6727794746893799,-79.48461278304353,52.99056295418608,Luano
percent_forest_2000,7.578465901302178e-07,1.0476775269566194e-08,72.33586391145312,2.506807188002067e-18,7.35212893217061e-07,7.804802870433745e-07,Luano
Intercept,5.087818463853847e-14,2.410142320296063e-14,2.1110033299730024,0.0547082699276654,-1.189774625239859e-15,1.029461439023168e-13,Luanshya
mean_spei_lag4,-1.1896997522805923,0.6066663056815076,-1.9610447145966439,0.0716551964756822,-2.500322624005917,0.12092311944473222,Luanshya
pop_density_wi,-13.494869427441401,15.19581712040833,-0.8880647431139114,0.390641416335769,-46.3234364436852,19.3336975888024,Luanshya
spei4_x_popdens,24.947151130479153,13.599552374438106,1.8344097249384574,0.08957571007552782,-4.432895561156876,54.32719782211518,Luanshya
percent_forest_2000,4.566681565609862e-07,1.8415169550107993e-08,24.798476892563183,2.4809096408126515e-12,4.168846014615177e-07,4.964517116604548e-07,Luanshya
Intercept,5.290935073662057e-13,1.8811103788629543e-13,2.812665930247106,0.014669651480604552,1.2270431718230305e-13,9.354826975501084e-13,Lufwanyama
mean_spei_lag4,-0.28232699359688573,0.19704198221710936,-1.4328266008093933,0.17551499983158317,-0.708010315985677,0.14335632879190557,Lufwanyama
pop_density_wi,126.74254616345794,27.222061452957167,4.655876131294595,0.0004497076646122406,67.93285783623375,185.55223449068214,Lufwanyama
spei4_x_popdens,73.40179358032033,27.99582052068334,2.6218839889365277,0.021110443362358504,12.920500415528018,133.88308674511265,Lufwanyama
percent_forest_2000,2.0475849807081346e-07,2.168021370977306e-09,94.44487070646906,7.87227954995938e-20,2.0007477265441645e-07,2.0944222348721046e-07,Lufwanyama
Intercept,-5.700370702522355e-13,3.041877550014986e-13,-1.8739645527461393,0.08358454495718994,-1.2271947618367147e-12,8.71206213322437e-14,Lukulu
mean_spei_lag4,-0.4431621064614453,0.30313916328477514,-1.4619097765508107,0.16751569106445469,-1.0980544533676906,0.21173024044479988,Lukulu
pop_density_wi,12.163021448499379,14.298095953773682,0.8506742077982211,0.41034552360374776,-18.726136897105313,43.05217979410407,Lukulu
spei4_x_popdens,68.14358099478731,33.42129974700671,2.0389267177106247,0.06232792569749137,-4.058747436834352,140.34590942640898,Lukulu
percent_forest_2000,2.970611249892549e-07,3.3657911890884105e-09,88.25892882253068,1.8967087778799064e-19,2.8978977520015567e-07,3.0433247477835414e-07,Lukulu
Intercept,1.2796517209176668e-13,4.275096226726834e-15,29.932699828312725,2.2356514930840898e-13,1.187293882001913e-13,1.3720095598334208e-13,Lumezi
mean_spei_lag4,0.17408390561094297,0.17116853222817108,1.0170321807684,0.327693306522456,-0.19570322638723456,0.5438710376091205,Lumezi
pop_density_wi,3.224350069231816,7.835185828930144,0.4115218374689251,0.6873938657789592,-13.702539813136367,20.151239951599997,Lumezi
spei4_x_popdens,1.3860860748875259,9.589461403248466,0.14454264078042842,0.8872888064990683,-19.3306857730331,22.102857922808152,Lumezi
percent_forest_2000,1.3917218018990759e-06,1.1084735460959442e-08,125.55300095349456,1.9513372603698645e-21,1.3677746868440572e-06,1.4156689169540945e-06,Lumezi
Intercept,7.101145894092694e-12,9.930471845834752e-14,71.50864535275034,2.910084293897254e-18,6.886611092896595e-12,7.315680695288793e-12,Lundazi
mean_spei_lag4,0.3474596998261962,0.29594254206240445,1.1740782430426258,0.26142416280899267,-0.2918852921588173,0.9868046918112097,Lundazi
pop_density_wi,-5.096830711367274,1.9997166129736568,-2.548776500780322,0.024248664523881417,-9.41695580383994,-0.7767056188946082,Lundazi
spei4_x_popdens,-0.4319321137169577,2.447061559537919,-0.17651052219484004,0.862613023358055,-5.718487207373282,4.854622979939367,Lundazi
percent_forest_2000,9.294662541363187e-06,1.2903056381895448e-07,72.0345805386445,2.6462479187060686e-18,9.015908955563226e-06,9.573416127163148e-06,Lundazi
Intercept,-3.5601407767287157e-12,9.969012499796308e-12,-0.3571207054662093,0.7267318313027391,-2.5096882917156708e-11,1.7976601363699274e-11,Lunga
mean_spei_lag4,0.21100880832928356,1.606313219782719,0.1313621812549274,0.8975000008723182,-3.2592199241482724,3.6812375408068396,Lunga
pop_density_wi,-343.60212112540285,156.42756135052676,-2.1965574235057637,0.04679238069035349,-681.543321673713,-5.660920577092725,Lunga
spei4_x_popdens,-71.8528920618516,219.17166435939126,-0.32783841958707466,0.7482537661665409,-545.3444861282737,401.6387020045705,Lunga
percent_forest_2000,4.240215241932788e-06,5.657799510810648e-07,7.49446005258898,4.535590464546963e-06,3.01792196916321e-06,5.462508514702365e-06,Lunga
Intercept,8.960837414473257e-15,4.8225320225775604e-14,0.1858118799941912,0.8554602248525015,-9.52236328490877e-14,1.131453076780342e-13,Lupososhi
mean_spei_lag4,-0.7277177484772325,0.5344147221284558,-1.3617097702303063,0.19642228729170158,-1.8822505637148699,0.42681506676040504,Lupososhi
pop_density_wi,7.58501331370348,14.029606254690638,0.5406433492149872,0.5978951808399412,-22.72410830141955,37.89413492882651,Lupososhi
spei4_x_popdens,12.639477938464896,14.470990191913693,0.8734355956876928,0.3982730616535691,-18.62319570010018,43.90215157702997,Lupososhi
percent_forest_2000,4.17862816580394e-07,7.99735105160661e-09,52.25015306742704,1.6966872017384055e-16,4.0058559003378757e-07,4.351400431270005e-07,Lupososhi
Intercept,3.957631629920515e-12,2.422148674678828e-13,16.33934230088204,4.785360220405741e-10,3.434358222114043e-12,4.480905037726987e-12,Lusaka
mean_spei_lag4,-0.8211705860745288,0.6668401601867701,-1.2314354100156977,0.23997265984802446,-2.261791167011468,0.6194499948624103,Lusaka
pop_density_wi,0.03847696386867401,0.051873964416846614,0.7417394120773659,0.4714339836454733,-0.07358992294385529,0.1505438506812033,Lusaka
spei4_x_popdens,0.2502474820603502,0.0805717100341624,3.1058976153571183,0.008351419673207862,0.07618288510508048,0.4243120790156199,Lusaka
percent_forest_2000,6.4812170719249164e-06,3.966357088292067e-07,16.340477994420215,4.781225610923075e-10,5.624337718537101e-06,7.3380964253127315e-06,Lusaka
Intercept,1.0372843669853567e-13,8.091001206784472e-14,1.282022262109629,0.2222267043877324,-7.106701736671834e-14,2.7852389076378967e-13,Luwingu
mean_spei_lag4,0.060874510911379236,0.33281843733512745,0.18290606553771657,0.8576934182795946,-0.6581360093997639,0.7798850312225223,Luwingu
pop_density_wi,19.62085469505773,8.198781710281432,2.3931427117339634,0.032499385731902614,1.908463666999907,37.33324572311555,Luwingu
spei4_x_popdens,-2.6251451419227667,10.882940223847763,-0.241216535966107,0.8131501111256927,-26.136308091662272,20.886017807816735,Luwingu
percent_forest_2000,3.3698212425646704e-07,4.463081125049313e-09,75.5043690255,1.437534242147622e-18,3.2734022368266777e-07,3.466240248302663e-07,Luwingu
Intercept,-1.3730186536946309e-15,8.396714686281424e-15,-0.16351855517228334,0.872624916941287,-1.9513017879182885e-14,1.676698057179362e-14,Mafinga
mean_spei_lag4,-0.23035610445076699,0.37697870873870465,-0.6110586595765379,0.551696099213074,-1.0447690909630098,0.5840568820614758,Mafinga
pop_density_wi,15.265157094884152,4.6638659736990125,3.2730694194406764,0.006053414102194681,5.189487227369783,25.340826962398523,Mafinga
spei4_x_popdens,9.223533664862005,12.476619503380613,0.7392654446473129,0.47288405828104485,-17.73056404883164,36.177631378555645,Mafinga
percent_forest_2000,4.206323590044372e-07,4.567619877671673e-09,92.09005352232877,1.0925853567597818e-19,4.10764616186087e-07,4.3050010182278736e-07,Mafinga
Intercept,2.63755494859651e-13,9.079855558977665e-14,2.9048424079705097,0.012293114637851224,6.759714131156463e-14,4.599138484077373e-13,Mambwe
mean_spei_lag4,-0.37437591011742516,0.24311355918370547,-1.5399219664030876,0.14756015827514585,-0.8995908233385819,0.1508390031037315,Mambwe
pop_density_wi,17.89573596348693,7.532235732745091,2.3758863368665315,0.03356491500128696,1.6233299733887883,34.16814195358508,Mambwe
spei4_x_popdens,19.359882396642767,12.380712199926732,1.5637131438009952,0.14189282532029227,-7.387020184743417,46.106784978028955,Mambwe
percent_forest_2000,8.862683406462046e-07,1.2013409501835897e-08,73.77325650230807,1.9421566350566736e-18,8.603149473012074e-07,9.122217339912019e-07,Mambwe
Intercept,2.004953134634302e-14,1.804548244017736e-15,11.11055435220936,5.233375494901354e-08,1.6151041880895342e-14,2.3948020811790695e-14,Mansa
mean_spei_lag4,-0.20913007107992518,0.8326728039001227,-0.2511551597462884,0.8056203581886044,-2.0080102977132577,1.5897501555534073,Mansa
pop_density_wi,5.459675562447686,3.3934004809836082,1.6089098805293822,0.13164040324525275,-1.8713204754890267,12.790671600384398,Mansa
spei4_x_popdens,2.785212307982978,2.972604775090267,0.9369601809572553,0.36586020556166976,-3.6367098761683736,9.20713449213433,Mansa
percent_forest_2000,5.362282869209575e-07,2.000007635641525e-08,26.811311985264307,9.160019435305474e-13,4.93020748833731e-07,5.79435825008184e-07,Mansa
Intercept,6.446343625478536e-14,1.0357794199783839e-13,0.6223664518853896,0.5444632797243496,-1.5930310313808147e-13,2.882299756476522e-13,Manyinga
mean_spei_lag4,-0.20503009607672498,0.3173158379687807,-0.6461388671588998,0.5294312493245918,-0.8905492866231401,0.48048909446969024,Manyinga
pop_density_wi,21.32356484379415,20.49393232558168,1.040481860925093,0.3170812311928792,-22.950884200025666,65.59801388761396,Manyinga
spei4_x_popdens,7.761273905764593,30.904469814341102,0.2511375847050773,0.8056336559463222,-59.00377402568341,74.5263218372126,Manyinga
percent_forest_2000,1.8189180573944481e-07,2.3207800036586955e-09,78.37528996832681,8.858441824222023e-19,1.768780653609991e-07,1.8690554611789054e-07,Manyinga
Intercept,-3.7758720602738923e-14,1.7397084286099172e-13,-0.21704051082231837,0.8315458945957194,-4.135998766577296e-13,3.3808243545225174e-13,Masaiti
mean_spei_lag4,-0.45184102986024677,0.37435233316563127,-1.20699402629429,0.2489385070821943,-1.260580076904327,0.3568980171838335,Masaiti
pop_density_wi,47.085269983089376,20.719196057577047,2.2725432903980947,0.040676614854756245,2.3241682332293365,91.84637173294942,Masaiti
spei4_x_popdens,48.7603075841344,20.306380898685283,2.4012308164322547,0.032011174212942785,4.8910387644561055,92.6295764038127,Masaiti
percent_forest_2000,3.384552765055751e-07,7.392881999769288e-09,45.78123612904107,9.37620325780888e-16,3.2248392595235875e-07,3.5442662705879147e-07,Masaiti
Intercept,5.786122538128229e-12,1.1482638718382974e-13,50.39018190884135,2.7120921944683147e-16,5.538055210321626e-12,6.034189865934832e-12,Mazabuka
mean_spei_lag4,-0.40944220790796354,0.26209772296950334,-1.5621738459574661,0.14225377094692337,-0.9756699135410802,0.1567854977251531,Mazabuka
pop_density_wi,15.334986544540563,6.966678600552003,2.2011904702085006,0.04639596773385163,0.2843924562703446,30.38558063281078,Mazabuka
spei4_x_popdens,24.201269941389082,11.688387504516347,2.0705396644351333,0.0588722310665224,-1.049956067938588,49.45249595071675,Mazabuka
percent_forest_2000,8.456041892929938e-06,1.6363767129053068e-07,51.67539861843089,1.9578120443401235e-16,8.102524196857606e-06,8.80955958900227e-06,Mazabuka
Intercept,2.75793876989696e-14,3.303363644480654e-14,0.8348880313267949,0.41885987914798783,-4.3785445085318653e-14,9.894422048325785e-14,Mbala
mean_spei_lag4,0.2314746900562868,0.31132053101680646,0.7435252962606271,0.4703889243255093,-0.4410924272652204,0.904041807377794,Mbala
pop_density_wi,7.091562436310749,4.685626531139641,1.5134715473334865,0.15408687388217687,-3.0311182574454723,17.21424313006697,Mbala
spei4_x_popdens,-4.6121602498757985,6.728972900945184,-0.685418163777707,0.5051194313978582,-19.149222395253307,9.924901895501712,Mbala
percent_forest_2000,7.653934860666553e-07,1.306313737118998e-08,58.59185770752806,3.849582878155419e-17,7.37172293534892e-07,7.936146785984187e-07,Mbala
Intercept,2.8285812847052762e-14,8.749414527614968e-14,0.3232880641073396,0.7516185387039956,-1.6073379623138738e-13,2.173054219254929e-13,Milengi
mean_spei_lag4,-0.2914923521861689,0.4581643680198226,-0.6362178565871308,0.5356758094551612,-1.281296292363462,0.6983115879911241,Milengi
pop_density_wi,-32.84974387288139,18.824594375889777,-1.7450439152598576,0.10455358840793556,-73.51780753314593,7.818319787383146,Milengi
spei4_x_popdens,-4.448358337494728,21.35319005562857,-0.20832289348364452,0.838205266914247,-50.57912084912968,41.68240417414022,Milengi
percent_forest_2000,2.5500557616327603e-07,5.758301974849072e-09,44.284856417235716,1.4405576270657582e-15,2.4256552106237454e-07,2.674456312641775e-07,Milengi
Intercept,3.0670974582768177e-13,5.830535409896866e-13,0.5260404478584704,0.6077178722072488,-9.529008491650434e-13,1.5663203408204071e-12,Mitete
mean_spei_lag4,-0.13861789867817648,0.2881758813295154,-0.48101839070867114,0.6384983003625149,-0.7611840402504899,0.4839482428941369,Mitete
pop_density_wi,-1.8136598134230004,19.59781089270281,-0.09254400011066091,0.927676799566159,-44.15215620126837,40.524836574422366,Mitete
spei4_x_popdens,24.73064633221838,41.49718230486791,0.5959596521645592,0.5614356692653208,-64.91856565066682,114.37985831510359,Mitete
percent_forest_2000,3.068908056719634e-06,4.016144599566246e-08,76.41428192229642,1.2306320292357672e-18,2.9821445275924534e-06,3.1556715858468147e-06,Mitete
Intercept,3.1557192949020824e-14,8.948381360058696e-15,3.5265811412415964,0.0037196040815274797,1.2225390332690048e-14,5.0888995565351603e-14,Mkushi
mean_spei_lag4,0.14126085373354183,0.23159747850199058,0.6099412422243954,0.5524136939721971,-0.3590750797375619,0.6415967872046455,Mkushi
pop_density_wi,18.505376139836567,7.0268620303074,2.6335192095734126,0.020648833341190883,3.324763656284466,33.68598862338867,Mkushi
spei4_x_popdens,6.319243809297256,5.1564082761479995,1.225512696216897,0.2421216160476369,-4.820499010409045,17.458986629003558,Mkushi
percent_forest_2000,4.65838169423518e-07,6.289334384555587e-09,74.067960286458,1.8442743195228683e-18,4.522508885491216e-07,4.794254502979144e-07,Mkushi
Intercept,6.555098615942138e-13,3.446600115559343e-13,1.9019028596760557,0.07957385876552421,-8.90828245067171e-14,1.4001025476951447e-12,Mongu
mean_spei_lag4,-0.44343013206343856,0.1785742289841118,-2.4831697977141576,0.027445683558590263,-0.8292162992124055,-0.05764396491447171,Mongu
pop_density_wi,1.1676539412864044,18.608608842807588,0.06274805124606155,0.950921659921034,-39.03380134305834,41.36910922563115,Mongu
spei4_x_popdens,30.11940433996806,33.27663435171355,0.9051217145828058,0.3818695228411162,-41.77039350598773,102.00920218592384,Mongu
percent_forest_2000,3.5604064116558194e-06,3.2294987286276296e-08,110.24641007271146,1.0560927112487026e-20,3.4906373333617414e-06,3.6301754899498974e-06,Mongu
Intercept,1.260203948421696e-12,1.1173455318265907e-13,11.278551822385385,4.380179456960814e-08,1.0188161218822033e-12,1.5015917749611888e-12,Monze
mean_spei_lag4,-0.1319864750485656,0.41059657395327404,-0.32145050256455787,0.7529788322612833,-1.019026443867495,0.7550534937703639,Monze
pop_density_wi,7.988368622825204,11.552462937525956,0.6914861935524176,0.5014230304790819,-16.969210212333387,32.9459474579838,Monze
spei4_x_popdens,21.5953626091229,18.865635882921033,1.1446930674980893,0.27297482141135165,-19.161365836545883,62.352091054791686,Monze
percent_forest_2000,3.9229710356028296e-06,1.1433372791994651e-07,34.3115816038955,3.8689368066386486e-14,3.6759680334282357e-06,4.169974037777423e-06,Monze
Intercept,1.8082348304530964e-13,6.19056474432594e-14,2.9209529423150977,0.011918674457398384,4.7084462650966206e-14,3.1456250343965307e-13,Mpika
mean_spei_lag4,-0.4823698057555666,0.3918555962054511,-1.2309886867167736,0.24013422000247928,-1.328922353656666,0.36418274214553287,Mpika
pop_density_wi,65.27829514374334,23.299042505644437,2.8017587043728938,0.014979210742314645,14.943773988996234,115.61281629849043,Mpika
spei4_x_popdens,49.18181697471703,33.75167017173575,1.4571669112808159,0.16879896089394308,-23.734233367510974,122.09786731694504,Mpika
percent_forest_2000,5.970613291861918e-07,1.2117523404932452e-08,49.27255423687957,3.6250985543813303e-16,5.70883011428243e-07,6.232396469441406e-07,Mpika
Intercept,1.6128164221004197e-13,3.850686910488733e-14,4.188386279100835,0.0010623107252556697,7.809260913739645e-14,2.444706752826875e-13,Mpongwe
mean_spei_lag4,-0.35873302425548487,0.31753491667197353,-1.1297435507732545,0.2789991491969599,-1.044725505565576,0.3272594570546062,Mpongwe
pop_density_wi,37.66425067203842,14.23292118613891,2.646276908265234,0.02015397821418517,6.91589385162402,68.41260749245282,Mpongwe
spei4_x_popdens,45.53820814158915,16.92211051877925,2.6910477916482876,0.018507137271958175,8.980210975649257,82.09620530752905,Mpongwe
percent_forest_2000,2.7858459477882947e-07,4.7405111415008356e-09,58.766784100549586,3.703754674571777e-17,2.6834334309312686e-07,2.888258464645321e-07,Mpongwe
Intercept,-9.730099733886076e-13,2.1146094334625478e-13,-4.601369680808438,0.0004964597567285913,-1.4298435674595344e-12,-5.161763793176809e-13,Mporokoso
mean_spei_lag4,-0.2441731143434635,0.17226159153454834,-1.4174553489742534,0.17987005048978258,-0.6163216574067915,0.12797542871986445,Mporokoso
pop_density_wi,80.23716668533099,10.635944952274958,7.543962200384348,4.2263101095508635e-06,57.25960457859145,103.21472879207053,Mporokoso
spei4_x_popdens,27.711515818391202,15.280275467145893,1.8135481836026914,0.09288881782525957,-5.299512362920947,60.72254399970335,Mporokoso
percent_forest_2000,2.2514578293651091e-07,1.8812267126954617e-09,119.68030297311547,3.6355613945120755e-21,2.2108163971070644e-07,2.2920992616231538e-07,Mporokoso
Intercept,-2.356029209710567e-13,5.901265625363272e-13,-0.3992413423290929,0.6961966720324634,-1.5104938500196178e-12,1.0392880080775045e-12,Mpulungu
mean_spei_lag4,1.0326197213164958,0.7052916222988364,1.464103200248944,0.16692499579698764,-0.49107019316244926,2.556309635795441,Mpulungu
pop_density_wi,24.76184040563354,29.674615373808734,0.8344452015202433,0.41910038860205046,-39.34626854047896,88.86994935174603,Mpulungu
spei4_x_popdens,-45.34678256872181,40.68308950720213,-1.114634682813213,0.28518991326868864,-133.2372539880792,42.54368885063559,Mpulungu
percent_forest_2000,2.866200131681342e-07,1.0611995128803922e-08,27.009060001372156,8.338561610817584e-13,2.6369419150934924e-07,3.0954583482691914e-07,Mpulungu
Intercept,3.998815887881538e-14,7.671132292994187e-14,0.5212810488920306,0.6109366315102587,-1.2573657877469e-13,2.0571289653232079e-13,Mufulira
mean_spei_lag4,-1.0073736671308553,0.7973928684731617,-1.2633341818817145,0.22865651201510828,-2.7300362270658125,0.7152888928041021,Mufulira
pop_density_wi,0.7726037957422345,7.195033690820081,0.10738014982862076,0.9161269172345782,-14.771321472086465,16.316529063570933,Mufulira
spei4_x_popdens,8.521541231890403,5.73420012099549,1.4860906581703004,0.16109991481220232,-3.8664449793832,20.909527443164006,Mufulira
percent_forest_2000,2.376213724476435e-07,1.1228943816632517e-08,21.16150693493313,1.8609943825218408e-11,2.133627141810289e-07,2.6188003071425806e-07,Mufulira
Intercept,1.2686297687223507e-12,4.147295050446896e-13,3.058932999198232,0.009141484034197478,3.726611451142138e-13,2.1645983923304878e-12,Mufumbwe
mean_spei_lag4,-0.6570923094308019,0.2739792917117893,-2.3983283748394597,0.03218555772576015,-1.2489885837643402,-0.06519603509726368,Mufumbwe
pop_density_wi,179.53960835114933,43.81321774866723,4.097841189868115,0.0012582222233107345,84.88690598822731,274.19231071407137,Mufumbwe
spei4_x_popdens,181.75540485821165,86.16276914464511,2.1094424733853563,0.05486367503626126,-4.387940955765714,367.898750672189,Mufumbwe
percent_forest_2000,2.516692989244791e-07,2.7426755835690242e-09,91.7605058477181,1.1446333636972037e-19,2.457441085588957e-07,2.575944892900625e-07,Mufumbwe
