district,year,forest_cover_ha,loss_m2,percent_loss_annual,forest_2000_m2,population,pop_growth,district_area_km2,pop_density,mean_growing_spei,median_growing_spei,n_months,province,province_avg_start_date,province_avg_end_date,percent_forest_2000,mean_spei_lag1,mean_spei_lag2,mean_spei_lag3,mean_spei_lag4,mean_spei_lag5,pop_density_c,pop_density_c_scaled,pop_density_wi,spei4_x_popdens
Kafue,2018,87170.18323064585,3062406.488813812,0.3500836400252674,903117331.0161568,139632.59375,0.0181091906016406,4663.432864791719,29.942018637001727,0.034498706459999,0.0099708139896392,5.0,Lusaka,November 07,March 31,19365934.006138895,0.698330512829125,0.2202511087059974,-0.2052923794835805,-0.0743309302876392,0.3942506849765778,-49.353456238706556,-0.49353456238706556,0.036116315150799105,-0.0026845593037204555
Kafue,2019,86939.49683400315,2306863.966427074,0.2646391094903726,903117331.0161568,141102.84375,0.0105294183866007,4663.432864791719,30.25729067857011,-0.076897669583559,-0.0881302580237389,4.0,Lusaka,November 07,March 31,19365934.006138895,0.034498706459999,0.698330512829125,0.2202511087059974,-0.2052923794835805,-0.0743309302876392,-49.038184197138165,-0.4903818419713816,0.039269035566483035,-0.008061633751468655
Kafue,2020,86630.98575343675,3085110.8056640625,0.354857218871945,903117331.0161568,143737.84375,0.0186743224301599,4663.432864791719,30.82232508056481,-0.2721655495464802,-0.3152412176132202,5.0,Lusaka,November 07,March 31,19365934.006138895,-0.076897669583559,0.034498706459999,0.698330512829125,0.2202511087059974,-0.2052923794835805,-48.47314979514347,-0.4847314979514347,0.04491937958642994,0.009893543156296742
Kalabo,2004,27047.500125867347,3309917.224461694,1.2089479737597677,285462117.17646104,87723.375,0.0009058308515541,9901.481935315935,8.85962076920165,-0.0240367054939269,-0.181285947561264,5.0,Western,November 07,April 13,2883024.1679106047,0.2357200117160876,-0.2156429039314389,0.1582692116498947,0.0080387364607304,,-70.43585410650662,-0.7043585410650662,-0.001369737959465489,-1.1010962476401685e-05
Kalabo,2005,26923.590613922435,1239095.1194491517,0.458118167550768,285462117.17646104,88005.9453125,0.0032211518594673,9901.481935315935,8.88815895311654,-0.3089330444733302,-0.3598652034997939,6.0,Western,November 07,April 13,2883024.1679106047,-0.0240367054939269,0.2357200117160876,-0.2156429039314389,0.1582692116498947,0.0080387364607304,-70.40731592259174,-0.7040731592259174,-0.001084356120316654,-0.00017162018831025518
Kalabo,2006,26163.867255622084,7597233.583003504,2.8217757772155787,285462117.17646104,88177.5234375,0.0019496197034274,9901.481935315935,8.90548748293873,0.4710789859294891,0.517004132270813,5.0,Western,November 07,April 13,2883024.1679106047,-0.3089330444733302,-0.0240367054939269,0.2357200117160876,-0.2156429039314389,0.1582692116498947,-70.38998739276956,-0.7038998739276956,-0.0009110708220948505,0.0001964659577637369
Kalabo,2007,24997.733935258675,11661333.203634104,4.457037291048142,285462117.17646104,88529.9609375,0.0039969085801077,9901.481935315935,8.94108190226933,0.4423726083089908,0.4713025093078613,6.0,Western,November 07,April 13,2883024.1679106047,0.4710789859294891,-0.3089330444733302,-0.0240367054939269,0.2357200117160876,-0.2156429039314389,-70.35439297343895,-0.7035439297343895,-0.0005551266287887602,-0.00013085445544199878
Kalabo,2008,24729.10589743897,2686280.378197045,1.074609556671901,285462117.17646104,88378.1171875,-0.0017151679317604,9901.481935315935,8.925746445315314,1.066170970598857,1.1031485199928284,6.0,Western,November 07,April 13,2883024.1679106047,0.4423726083089908,0.4710789859294891,-0.3089330444733302,-0.0240367054939269,0.2357200117160876,-70.36972843039297,-0.7036972843039296,-0.0007084811983288919,1.702955391221599e-05
Kalabo,2009,24540.59146010003,1885144.3733893896,0.7623180478937662,285462117.17646104,88727.7421875,0.0039560132205378,9901.481935315935,8.961056816256152,1.585819959640503,1.5694846510887146,6.0,Western,November 07,April 13,2883024.1679106047,1.066170970598857,0.4423726083089908,0.4710789859294891,-0.3089330444733302,-0.0240367054939269,-70.33441805945213,-0.7033441805945213,-0.00035537748892056076,0.000109787849589516
Kalabo,2010,24230.17265767653,3104188.024235026,1.264919808180684,285462117.17646104,89242.296875,0.0057992537036797,9901.481935315935,9.013024258186709,1.8219303091367085,1.7347723841667175,6.0,Western,November 07,April 13,2883024.1679106047,1.585819959640503,1.066170970598857,0.4423726083089908,0.4710789859294891,-0.3089330444733302,-70.28245061752158,-0.7028245061752157,0.00016429693038499948,7.739683135709343e-05
