district,year,forest_cover_ha,loss_m2,percent_loss_annual
Chienge,2018,107758.67797903926,8512323.869825656,0.7837520389381245
Chienge,2019,106485.67971990333,12729982.591359336,1.181341756423136
Chienge,2020,105467.30158111766,10183781.387856636,0.9563521982151725
Chienge,2021,104918.2851742936,5490164.068240655,0.5205560383108906
Chienge,2022,104387.40111134876,5308840.629448386,0.5059976552827918
Chililabombwe,2001,54617.0927321106,3707250.642710727,0.6741949019396571
Chililabombwe,2002,54334.318716786824,2827740.153237736,0.5177390468415111
Chililabombwe,2003,54062.473090345564,2718456.264412674,0.5003203000634653
Chililabombwe,2004,54018.23624636356,442368.439820054,0.08182541688035574
Chililabombwe,2005,53802.835338802615,2154009.075609394,0.39875590639159364
Chililabombwe,2006,53713.76717736989,890681.614327225,0.1655454789173286
Chililabombwe,2007,53671.24320233574,425239.75034155755,0.07916773905232902
Chililabombwe,2008,53545.70228077247,1255409.2156326594,0.2339072361152284
Chililabombwe,2009,53450.49424198353,952080.3878894283,0.1778070596398373
Chililabombwe,2010,51886.848120577204,15636461.214063223,2.925410033305421
Chililabombwe,2011,51761.10825830217,1257398.622750316,0.2423347473001851
Chililabombwe,2012,49935.88625599454,18252220.023076314,3.526242122172639
Chililabombwe,2013,49376.330661438806,5595555.945557359,1.1205480397147536
Chililabombwe,2014,48632.47910091524,7438515.6052356195,1.5064942059465025
Chililabombwe,2015,48138.84747388904,4936316.270261996,1.0150246011557114
Chililabombwe,2016,47337.18480586024,8016626.680288039,1.6653133801419595
Chililabombwe,2017,46529.92605913517,8072587.467250688,1.7053374636362657
Chililabombwe,2018,45628.01815427943,9019079.048557416,1.9383394327975103
Chililabombwe,2019,44727.77299002774,9002451.64251685,1.9730095688305749
Chililabombwe,2020,43229.367883604624,14984051.064231243,3.3500552481278247
Chililabombwe,2021,41974.21489433075,12551529.892738732,2.9034729183488905
Chililabombwe,2022,40967.80901872121,10064058.756095378,2.3976764738617375
Chilubi,2001,99757.85906676244,5483126.7158203125,0.5466390173999887
Chilubi,2002,99730.72717392797,271318.92834472656,0.027197749719462982
Chilubi,2003,98405.02700020243,13257001.73725538,1.3292795623695284
Chilubi,2004,97999.65787071634,4053691.29486084,0.41193945252944253
Chilubi,2005,97118.678451926,8809794.18790355,0.8989617289813047
Chilubi,2006,96839.13471448564,2795437.3744035307,0.2878372542710494
Chilubi,2007,94989.91860200008,18492161.12485567,1.9095752124775571
Chilubi,2008,93151.43376709482,18384848.349052638,1.9354525848246733
Chilubi,2009,91805.37157082581,13460621.962690048,1.4450257412403813
Chilubi,2010,91442.55246970976,3628191.0111605776,0.3952046540502816
Chilubi,2011,91415.87708017472,266753.8953503178,0.029171746429396725
Chilubi,2012,90709.1854025087,7066916.776660156,0.773051356326455
Chilubi,2013,90550.17106752702,1590143.3498168946,0.17530124901473504
Chilubi,2014,90226.19704861169,3239740.189153215,0.35778399432699104
Chilubi,2015,89994.1053669606,2320916.816510848,0.25723314208404396
Chilubi,2016,89614.59853673638,3795068.302242264,0.42170187555812305
Chilubi,2017,89220.75816968235,3938403.6705403645,0.4394823761806917
Chilubi,2018,88480.72847727143,7400296.9241091255,0.8294366777331178
Chilubi,2019,88025.13470713455,4555937.701368863,0.5149073453366937
Chilubi,2020,87343.31760954224,6818170.975923186,0.7745709221130637
Chilubi,2021,86666.35302445722,6769645.8508501835,0.7750616802893918
Chilubi,2022,85812.57585761572,8537771.668414906,0.9851310653403808
Chingola,2001,76542.49260924853,6353182.338202503,0.8231876842323096
Chingola,2002,76223.35133806572,3191412.711828135,0.4169465355825792
Chingola,2003,76002.39780117951,2209535.368862017,0.2898764394473143
Chingola,2004,75966.91823745496,354795.63724556717,0.04668216365669202
Chingola,2005,75746.55741676033,2203608.20694628,0.2900747138456126
Chingola,2006,75652.84002033147,937173.9642886892,0.12372495810368302
Chingola,2007,75621.07168774997,317683.3258149988,0.04199225379108337
Chingola,2008,75468.34913187145,1527225.5587852327,0.20195767194246622
Chingola,2009,75299.7727873948,1685763.4447665347,0.22337356841089437
Chingola,2010,73860.49105126328,14392817.3613152,1.9114024954567408
Chingola,2011,73693.4819000386,1670091.512246764,0.22611432559900366
Chingola,2012,72879.21093290289,8142709.671357039,1.1049429965057431
Chingola,2013,72647.13584286334,2320750.9003956513,0.3184379839858966
Chingola,2014,72206.2268632395,4409089.796238319,0.6069185997607993
Chingola,2015,71627.04893535608,5791779.278834204,0.8021163174477994
Chingola,2016,70985.97923696374,6410696.983923339,0.8950106250655445
Chingola,2017,70147.56552208225,8384137.148814961,1.181097625043282
Chingola,2018,68587.73735469367,15598281.67388581,2.2236383483580076
Chingola,2019,67364.7823421546,12229550.125390625,1.7830519852472897
Chingola,2020,66160.28854773217,12044937.944224399,1.7880170506670043
Chingola,2021,65236.12603779156,9241625.099406164,1.396853807966493
Chingola,2022,64571.20661633885,6649194.214527085,1.0192503170214582
Chinsali,2001,305071.0624195172,2139991.327842084,0.0700981344111874
Chinsali,2002,304336.88039279246,7341820.267247099,0.24065934700653538
Chinsali,2003,303717.3604770178,6195199.1577461995,0.20356386481159838
Chinsali,2004,303688.05185310426,293086.2391357422,0.009649966622764718
Chinsali,2005,303032.51387042296,6555379.826812625,0.2158589969810041
Chinsali,2006,302654.354772016,3781590.984069824,0.1247915920232519
Chinsali,2007,301467.03852809215,11873162.439238425,0.39230106066645765
Chinsali,2008,300237.72643590276,12293120.92189343,0.40777661736800125
Chinsali,2009,297840.10321061884,23976232.252839692,0.7985749338519033
Chinsali,2010,296458.9434780768,13811597.325420545,0.4637252397019759
Chinsali,2011,296440.50175525574,184417.22821044922,0.0062206667151563574
Chinsali,2012,295419.50869341387,10209930.618418494,0.34441753262339014
Chinsali,2013,293766.8527582879,16526559.35125972,0.5594268105161251
Chinsali,2014,291760.75750126096,20060952.570269655,0.6828868669800489
Chinsali,2015,290006.50007298734,17542574.282736145,0.6012657230868454
Chinsali,2016,287287.49331801664,27190067.549706794,0.9375675215163708
Chinsali,2017,284957.30844708474,23301848.70931875,0.8110986120626026
Chinsali,2018,282748.0202087357,22092882.383490592,0.7753049923123182
Chinsali,2019,280275.13930523064,24728809.035050213,0.8745882293638849
Chinsali,2020,277359.44179022906,29156975.150016516,1.040298301957614
Chinsali,2021,274614.4061105775,27450356.796515014,0.9897033473724726
Chinsali,2022,271781.7656978746,28326404.12702924,1.0314973831206509
Chipata,2001,85546.68601079482,1669658.1573486328,0.19479489226847385
Chipata,2002,84914.60426332091,6320817.4747391045,0.7388734467097304
Chipata,2003,84457.2560365335,4573482.2678742055,0.5385978428035533
Chipata,2004,83921.06994874166,5361860.877918199,0.6348608905312801
Chipata,2005,82766.79120295438,11542787.457872817,1.3754337813999586
Chipata,2006,82294.92877946151,4718624.234928625,0.5701108097036137
Chipata,2007,81877.3929673505,4175358.1211100263,0.5073651782723309
Chipata,2008,80854.49764181093,10228953.255395748,1.2493012887543518
Chipata,2009,80414.65644851989,4398411.932910395,0.5439910037405165
Chipata,2010,80269.49638619064,1451600.6232924517,0.18051443448269186
Chipata,2011,78982.1923795868,12873040.066038365,1.6037275236042232
Chipata,2012,78271.53316751137,7106592.120754347,0.8997714429855543
Chipata,2013,77741.44640934997,5300867.5816140575,0.6772408009779883
Chipata,2014,77296.2913041061,4451551.052438773,0.5726097542614521
Chipata,2015,76844.79000248911,4515013.016169769,0.5841176775747745
Chipata,2016,76326.15266763115,5186373.348579677,0.6749154169608222
Chipata,2017,75789.21509886066,5369375.687704886,0.7034778382039376
Chipata,2018,75555.43161918575,2337834.7967491,0.3084653659098582
Chipata,2019,75358.86047927362,1965711.3991213331,0.26016811194050293
Chipata,2020,74672.25675825843,6866037.210151942,0.9111121328646348
Chipata,2021,73707.8510096906,9644057.48567828,1.291518149357618
Chipata,2022,72901.07430061956,8067767.09071045,1.0945600746994721
Choma,2001,30718.89359909271,99451.77185058594,0.03236431177066193
Choma,2002,30715.55013336395,33434.657287597656,0.01088406949936021
Choma,2003,30673.005202138364,425449.3122558594,0.1385126785646357
Choma,2004,30651.308908632505,216962.93505859375,0.07073416302992973
Choma,2005,30532.716551961767,1185923.5667073568,0.3869079686751512
Choma,2006,30390.955238970684,1417613.129910817,0.46429315501562646
Choma,2007,30375.60353081639,153517.08154296875,0.05051406918138327
Choma,2008,30291.71876601699,838847.6479939779,0.2761583476499348
Choma,2009,29890.733454311645,4009853.117053462,1.3237456573616246
Choma,2010,29812.210264699137,785231.8961251052,0.2627007789304809
Choma,2011,29745.673400075113,665368.6462402344,0.2231866206270866
Choma,2012,29687.61638571354,580570.1436157227,0.19517801322133005
Choma,2013,29465.608293455745,2220080.9225779814,0.7478138001157757
Choma,2014,29220.76045517516,2448478.382805798,0.8309614240509675
Choma,2015,29134.751915996338,860085.3917882582,0.2943405231043302
Choma,2016,28943.09597002176,1916559.4597457587,0.6578259067630771
Choma,2017,28373.47189059848,5696240.794232776,1.9680827511102272
Choma,2018,28219.296739553367,1541751.5104511336,0.5433778130486707
Choma,2019,28092.927075020896,1263696.645324707,0.4478129476392854
Choma,2020,27980.322875360347,1126041.9966054878,0.4008275796959296
Choma,2021,27716.25296623607,2640699.0912427716,0.9437700569095964
Choma,2022,27582.78630376048,1334666.6247558594,0.4815465591188499
Chongwe,2001,152139.85496320072,7724696.358163153,0.5051715993736721
Chongwe,2002,150893.8348662337,12460200.969670076,0.8189965063844661
Chongwe,2003,150551.60267344196,3422321.9279174805,0.226803297228899
Chongwe,2004,150363.0014715692,1886012.0187275007,0.12527346007856233
Chongwe,2005,149865.07602554883,4979254.460203642,0.3311489137269666
Chongwe,2006,149661.38560494728,2036904.206015673,0.13591586912940434
Chongwe,2007,149485.75205960902,1756335.4533825445,0.11735394846728495
Chongwe,2008,148911.64753386198,5741045.257470703,0.3840530069502142
Chongwe,2009,148383.63910043324,5280084.334287157,0.3545783302871916
Chongwe,2010,148282.3628267211,1012762.737121582,0.06825299226123542
Chongwe,2011,148026.2093962065,2561534.3051456227,0.17274706555215638
Chongwe,2012,147732.53239387876,2936770.0232776115,0.1983952730571558
Chongwe,2013,147520.4830017882,2120493.920905618,0.14353601651205972
Chongwe,2014,147194.1623425882,3263206.5920000863,0.22120362715735759
Chongwe,2015,146696.57951810092,4975828.244873047,0.3380452163104143
Chongwe,2016,146315.16631312427,3814132.049766391,0.2600014303193596
Chongwe,2017,145460.37344777846,8547928.653458182,0.5842134393071078
Chongwe,2018,144997.1204714636,4632529.763148888,0.3184736607878988
Chongwe,2019,144750.41180469762,2467086.6676595053,0.1701472870383688
Chongwe,2020,144266.44216992395,4839696.347736912,0.33434767386132214
Chongwe,2021,143387.7109318814,8787312.380425666,0.6091030074808074
Chongwe,2022,142868.9910376162,5187198.942652086,0.36176035651453753
Gwembe,2001,27498.03542410669,271746.54412841797,0.09872641965428157
Gwembe,2002,27497.69243813867,3429.8596801757812,0.0012473108086728728
Gwembe,2003,27487.572959079833,101194.7905883789,0.03680119370599405
Gwembe,2004,27466.92038570947,206525.73370361328,0.07513421938381529
Gwembe,2005,27403.63266501245,632877.2069702148,0.23041433043199452
Gwembe,2006,27365.74656494689,378861.0006555894,0.138252108867048
Gwembe,2007,27361.547043047474,41995.218994140625,0.015345906567713669
Gwembe,2008,27279.526771159,820202.7188847561,0.2997647456097217
Gwembe,2009,27072.24529608468,2072814.7507431929,0.7598426351496153
Gwembe,2010,27028.94969480294,432956.0128173828,0.15992615613600364
Gwembe,2011,27013.180329940333,157693.6486261106,0.05834249958163619
Gwembe,2012,27007.34871653701,58316.134033203125,0.021588029739899914
Gwembe,2013,26942.069839154054,652788.7738295611,0.24170783318313974
Gwembe,2014,26848.23862110153,938312.1805252375,0.34827026510101994
Gwembe,2015,26778.946727436978,692918.9366455078,0.25808729817415443
Gwembe,2016,26677.655186671524,1012915.4076545266,0.3782506526355352
Gwembe,2017,26513.180560945206,1644746.2572631836,0.6165257949974998
Gwembe,2018,26454.116522871478,590640.3807373047,0.22277236010203072
Gwembe,2019,26346.314807870756,1078017.1500071806,0.4075044989974084
Gwembe,2020,26298.475997793852,478388.10076904297,0.18157685591236017
Gwembe,2021,26137.836212299422,1606397.8549443264,0.6108330593297822
Gwembe,2022,26031.097171293397,1067390.4100602693,0.40836984415641797
Isoka,2001,289983.5679726818,2608156.8086708216,0.08986071585054532
Isoka,2002,289674.27364023845,3092943.324432972,0.10665926162838116
Isoka,2003,288759.53549894725,9147381.412912406,0.31578162941293897
Isoka,2004,288582.79489989975,1767405.9904749254,0.06120684421454781
Isoka,2005,287993.09899626864,5896959.036311369,0.2043420169368322
Isoka,2006,287702.93114041,2901678.558586091,0.10075514200511054
Isoka,2007,286868.9481276871,8339830.1272293385,0.2898764393595692
Isoka,2008,286278.3165811066,5906315.465805233,0.20588897837685438
Isoka,2009,285228.44809249125,10498684.886153875,0.36673000636356096
Isoka,2010,284516.761189207,7116869.03284218,0.2495146988470935
Isoka,2011,284016.66355505836,5000976.341486912,0.17577088676899438
Isoka,2012,283595.8312829843,4208322.720740464,0.1481716835929472
Isoka,2013,282794.063267229,8017680.157553041,0.28271502163064766
Isoka,2014,281747.1239205387,10469393.46690267,0.37021263268209115
Isoka,2015,281285.7727399606,4613511.805781584,0.1637465448301341
Isoka,2016,280389.477210292,8962955.296685912,0.31864232624989064
Isoka,2017,278947.3373519391,14421398.583529124,0.5143345152255154
Isoka,2018,278161.01942506805,7863179.268710746,0.2818875900862255
Isoka,2019,277698.42372946837,4625956.955997003,0.16630500440206933
Isoka,2020,276683.74833440816,10146753.950601973,0.36538752414694514
Isoka,2021,274928.9407674537,17548075.669544175,0.6342286373948879
Isoka,2022,274051.32193593495,8776188.315187223,0.31921660523220385
Itezhi-tezhi,2001,76145.66031706784,101600.30408600451,0.013341108220282108
Itezhi-tezhi,2002,76095.24415719465,504161.5987319049,0.06621015519894288
Itezhi-tezhi,2003,75965.03961678782,1302045.4040682924,0.17110732983241064
Itezhi-tezhi,2004,75773.08974914205,1919498.6764576633,0.2526818502485801
Itezhi-tezhi,2005,75603.86265874605,1692270.9039601046,0.2233340239341719
Itezhi-tezhi,2006,75519.58799934937,842746.5939666149,0.11146872187873909
Itezhi-tezhi,2007,75355.92199351442,1636660.0583496094,0.216719940045715
Itezhi-tezhi,2008,74970.4089700772,3855130.234372128,0.5115895516086875
Itezhi-tezhi,2009,74559.66763277489,4107413.373023179,0.5478712774079387
Itezhi-tezhi,2010,73906.74846354012,6529191.692347628,0.8757002142908601
Itezhi-tezhi,2011,73865.61065382333,411378.09716796875,0.055661777269353264
Itezhi-tezhi,2012,73763.64860226646,1019620.5155687518,0.13803724176156604
Itezhi-tezhi,2013,73476.8784013495,2867702.009169635,0.38876900255195923
Itezhi-tezhi,2014,73004.64287611742,4722355.252320772,0.6426994933734202
Itezhi-tezhi,2015,72570.41068289166,4342321.932257678,0.5948007909067131
Itezhi-tezhi,2016,72455.7649195921,1146457.6329956055,0.15797866130388055
Itezhi-tezhi,2017,71905.86133213976,5499035.874523447,0.7589507723265376
Itezhi-tezhi,2018,71633.05612132119,2728052.108185652,0.3793921743854134
Itezhi-tezhi,2019,71398.32251170212,2347336.096190688,0.32768895022643274
Itezhi-tezhi,2020,70583.08289491877,8152396.167833515,1.1418190065316092
Itezhi-tezhi,2021,69809.35708087514,7737258.14043615,1.0961915834641378
Itezhi-tezhi,2022,68794.60436311533,10147527.177598182,1.4536055912736923
Kabompo,2001,1198567.5231163865,14767600.478463205,0.12305879612646071
Kabompo,2002,1197766.447348037,8010757.683494179,0.0668360983339968
Kabompo,2003,1196775.7142444677,9907331.03569336,0.08271504897828023
Kabompo,2004,1194872.6520627,19030621.8176777,0.1590157753969118
Kabompo,2005,1194193.556592459,6790954.702408375,0.05683412948388433
Kabompo,2006,1191733.9630915944,24595935.00864593,0.2059627174578681
Kabompo,2007,1188381.8724527871,33520906.388073973,0.28127843483720216
Kabompo,2008,1186509.9096660397,18719627.86747233,0.1575219910485132
Kabompo,2009,1177960.1395228906,85497701.43149318,0.7205814358142
Kabompo,2010,1170067.8983019586,78922412.20931995,0.6699922141787065
Kabompo,2011,1167950.9067750769,21169915.268815104,0.18092894694006723
Kabompo,2012,1165039.2038040783,29117029.70998511,0.24930011647820438
Kabompo,2013,1161679.6583231518,33595454.809265375,0.2883632988449635
Kabompo,2014,1158586.9272272994,30927310.958523378,0.2662292546567096
Kabompo,2015,1155368.213168853,32187140.58446524,0.27781377320987627
Kabompo,2016,1150478.6302266298,48895829.4222314,0.4232055968384638
Kabompo,2017,1145410.1478339904,50684823.926393755,0.440554240598189
Kabompo,2018,1141071.796544684,43383512.893064015,0.3787596344864214
Kabompo,2019,1137143.006003707,39287905.409771845,0.34430704122861333
Kabompo,2020,1132888.146493712,42548595.09994902,0.37417101345483994
Kabompo,2021,1127455.2553732428,54328911.204692766,0.4795611232480515
Kabompo,2022,1122178.4124704518,52768429.027910784,0.46803124803779333
Kabwe,2001,13249.34991300094,58908.390563964844,0.04444158477832378
Kabwe,2002,13246.316822144008,30330.908569335938,0.022892374922918818
Kabwe,2003,13246.316822144008,0.0,0.0
Kabwe,2004,13236.178786523891,101380.35620117188,0.07653475117829982
Kabwe,2005,13132.957004940543,1032217.815833477,0.7798457791189748
Kabwe,2006,13084.670206519557,482867.98420984606,0.36767651339161006
Kabwe,2007,13084.670206519557,0.0,0.0
Kabwe,2008,13041.872835529568,427973.70989990234,0.32708024210397024
Kabwe,2009,12975.6954475657,661773.8796386719,0.5074224292663105
Kabwe,2010,12950.489209888698,252062.37677001953,0.19425731575513172
Kabwe,2011,12941.91589141946,85733.18469238281,0.06620073056925055
Kabwe,2012,12845.68698607278,962289.0534667969,0.7435445119101711
Kabwe,2013,12645.125763670723,2005612.2240205652,1.561311766505784
Kabwe,2014,12485.740497716253,1593852.6595447017,1.2604482464886344
Kabwe,2015,12402.400062751292,833404.3496495865,0.667484919938888
Kabwe,2016,12265.578135052845,1368219.2769844802,1.1031891166724392
Kabwe,2017,12067.969307805697,1976088.2724714691,1.6110844924823884
Kabwe,2018,11943.163453783482,1248058.540222168,1.034191012911269
Kabwe,2019,11860.021597952085,831418.5583139457,0.6961460098333998
Kabwe,2020,11694.377190917077,1656444.0703500784,1.396661934103141
Kabwe,2021,11541.275269573083,1531019.2134399414,1.3091926046553986
Kabwe,2022,11188.781803716007,3524934.658570772,3.054198583984698
Kafue,2001,94952.44088349454,1336942.5365179325,0.140603310313287
Kafue,2002,94765.95612056836,1864847.62926169,0.19639807169884502
Kafue,2003,94725.03182923535,409242.9133300781,0.043184591817910706
Kafue,2004,94678.14528433178,468865.44903564453,0.04949752351425833
Kafue,2005,94559.58627285065,1185590.1148114372,0.12522320871949313
Kafue,2006,94485.4540207787,741322.5207194011,0.07839739469463446
Kafue,2007,94464.94796166616,205060.59112548828,0.02170287408264901
Kafue,2008,94256.6100585237,2083379.0314244886,0.22054519442173656
Kafue,2009,93475.54758151251,7810624.770111921,0.8286553871672578
Kafue,2010,93442.8771828413,326703.9867120481,0.03495074328686396
Kafue,2011,93343.65141509658,992257.6774471507,0.10618869060566093
Kafue,2012,93221.69447835762,1219569.3673895143,0.13065370262473702
Kafue,2013,93089.18614896272,1325083.293949142,0.14214323193371836
Kafue,2014,92870.2012515036,2189848.974591184,0.2352420367159462
Kafue,2015,92676.64914791474,1935521.0358886719,0.20841141828120407
Kafue,2016,92562.79715935474,1138519.8856000116,0.12284862433717252
Kafue,2017,91909.6084147342,6531887.446205288,0.7056709225154559
Kafue,2018,91623.43356923072,2861748.455034802,0.31136553668267286
Kafue,2019,91389.82378438108,2336097.848496381,0.2549672892067753
Kafue,2020,91060.1007559647,3297230.2841638904,0.3607874649089105
Kafue,2021,90550.04325987646,5100574.960882449,0.5601328044377709
Kafue,2022,90359.47852117289,1905647.3870356542,0.21045239940598282
Kalabo,2001,48882.19503142785,8833008.76538086,1.7749263026969986
Kalabo,2002,47585.97319534784,12962218.360800112,2.6517259203409966
Kalabo,2003,46900.82729368649,6851459.01661353,1.4398064296147148
Kalabo,2004,46267.102554686055,6337247.390004356,1.3512016217371585
Kalabo,2005,45994.83438135387,2722681.733321844,0.5884703348569823
Kalabo,2006,44511.55593616657,14832784.451872941,3.2248805004690038
Kalabo,2007,40839.26752836597,36722884.078006044,8.250191058400619
Kalabo,2008,39993.67071769307,8455968.106728947,2.0705484252026887
Kalabo,2009,39649.49704077793,3441736.769151396,0.8605703621070178
Kalabo,2010,39148.244308587826,5012527.3219010895,1.2642095602740948
Kalabo,2011,38476.768438761064,6714758.6982675595,1.7152132405576523
Kalabo,2012,38222.05696331417,2547114.75446897,0.6619877026634687
Kalabo,2013,38156.12927082231,659276.9249186198,0.17248598775084212
Kalabo,2014,38117.385924547605,387433.46274701285,0.10153898473220663
Kalabo,2015,38105.726972753175,116589.51794433594,0.03058696579432858
Kalabo,2016,38062.66839975218,430585.73000990925,0.11299764214386776
Kalabo,2017,37958.10859652953,1045598.0322265625,0.2747043431756272
Kalabo,2018,37856.323845267536,1017847.5126199161,0.26815021882122364
Kalabo,2019,37836.65005982442,196737.85443115234,0.051969614174712526
Kalabo,2020,37758.59744594502,780526.1387939453,0.20628838376543301
Kalabo,2021,37680.6050773293,779923.6861572266,0.2065552586463945
Kalabo,2022,37626.44787893302,541571.9839628332,0.1437269870935996
Kalomo,2001,12571.222773932477,112815.25177001953,0.0896604118609393
Kalomo,2002,12562.389489520856,88332.84411621094,0.07026591263610153
Kalomo,2003,12480.854939442324,815345.500785319,0.6490369538895878
Kalomo,2004,12470.657108491398,101978.30950927734,0.0817077916569664
Kalomo,2005,12394.069843328685,765872.6516271255,0.614139772238333
Kalomo,2006,12369.667576641672,244022.6668701172,0.1968866320383586
Kalomo,2007,12346.395033239573,232725.4340209961,0.18814202772956035
Kalomo,2008,12272.609298986643,737857.3425292969,0.5976297863002124
Kalomo,2009,12164.48071116926,1081285.8781738281,0.881056221893343
Kalomo,2010,12064.230223888988,1002504.8728027344,0.8241246762652581
Kalomo,2011,12052.106255383127,121239.68505859375,0.10049516861715799
Kalomo,2012,12045.687538799875,64187.16583251953,0.05325804840448535
Kalomo,2013,12026.389139025707,192983.99774169922,0.16021003128305153
Kalomo,2014,12005.459813958567,209293.25067138672,0.17402833739366444
Kalomo,2015,11977.268538281078,281912.75677490234,0.23482045764471812
Kalomo,2016,11940.284029803988,369845.08477089077,0.3087891730813353
Kalomo,2017,11878.110648688265,621733.8111572266,0.5207026981982379
Kalomo,2018,11855.3940968389,227165.51849365234,0.19124718165404436
Kalomo,2019,11841.205039655062,141890.5718383789,0.1196843990839683
Kalomo,2020,11819.231823273227,219732.16381835938,0.18556571149853193
Kalomo,2021,11770.792325527938,484394.97745289525,0.40983626067734286
Kalomo,2022,11744.659086165073,261332.39362864775,0.22201767425790225
Kalulushi,2001,49959.056532496914,4287017.169241872,0.8508052983863645
Kalulushi,2002,49515.391545382125,4436649.871147844,0.8880571770329434
Kalulushi,2003,49362.110160913464,1532813.8446865906,0.30956310691428696
Kalulushi,2004,49337.60150827064,245086.52642822266,0.049650739328054534
Kalulushi,2005,49029.58901903366,3080124.892369888,0.6242956281232186
Kalulushi,2006,48754.309830013975,2752791.8901967965,0.5614552243397639
Kalulushi,2007,48693.33008750909,609797.4250488281,0.12507559376287725
Kalulushi,2008,48355.10923370737,3382208.5380172436,0.6945938041080608
Kalulushi,2009,47778.91976775639,5761894.659509756,1.1915792872396729
Kalulushi,2010,44917.51536607218,28614044.01684212,5.988842810998902
Kalulushi,2011,44725.00378946815,1925115.7660402784,0.4285891039054195
Kalulushi,2012,42695.62227576411,20293815.137040444,4.53746526944269
Kalulushi,2013,41348.373278071806,13472489.976922967,3.1554733855162795
Kalulushi,2014,39802.788037662685,15455852.404091269,3.7379590002608243
Kalulushi,2015,38432.87767063931,13699103.670233753,3.441744748451093
Kalulushi,2016,36724.68520463335,17081924.66005955,4.4446124504252875
Kalulushi,2017,35081.83288042361,16428523.2420975,4.47342792744342
Kalulushi,2018,33664.201372668766,14176315.077548398,4.040927714885466
Kalulushi,2019,32722.610064994158,9415913.076746086,2.79701067983471
Kalulushi,2020,32139.845434767347,5827646.302268114,1.7809234320529908
Kalulushi,2021,31417.97200426236,7218734.305049881,2.24603889888064
Kalulushi,2022,30679.89519113264,7380768.131297154,2.349218507896001
Kaoma,2001,602066.3926759065,2555168.567860323,0.04242197614632237
Kaoma,2002,600913.2051766774,11531874.992291618,0.19153826110502148
Kaoma,2003,600135.8389695921,7773662.07085296,0.12936414117521994
Kaoma,2004,599432.6844136164,7031545.55975629,0.11716589983742942
Kaoma,2005,597588.1695988945,18445148.14721871,0.3077100836645624
Kaoma,2006,595723.8686034277,18643009.954669066,0.31197086728109735
Kaoma,2007,594420.2494363524,13036191.670753151,0.2188294335312477
Kaoma,2008,591642.0719812596,27781774.55092726,0.46737597814460047
Kaoma,2009,585058.042876635,65840291.04624692,1.112839910552075
Kaoma,2010,582532.2217732882,25258211.03346761,0.4317214563751163
Kaoma,2011,580160.2985757098,23719231.97578436,0.4071745920522743
Kaoma,2012,578394.0196944035,17662788.813063197,0.30444669958329174
Kaoma,2013,575552.7133112188,28413063.831847183,0.4912406225579463
Kaoma,2014,571974.8731274862,35778401.8373248,0.6216355341544249
Kaoma,2015,569574.2287320672,24006443.95418988,0.41971151325102246
Kaoma,2016,564621.7708598046,49524578.72262561,0.8695017475224008
Kaoma,2017,559834.1222990878,47876485.60716816,0.8479390643095814
Kaoma,2018,554838.2754432905,49958468.55797287,0.8923798419575947
Kaoma,2019,551038.7334173057,37995420.259847954,0.6848017150491527
Kaoma,2020,545353.3963014695,56853371.15836206,1.0317490896834394
Kaoma,2021,537356.5625991223,79968337.02347268,1.4663581003769244
Kaoma,2022,532143.4489389865,52131136.60135713,0.9701405031550328
Kapiri-Mposhi,2001,363095.3586645176,1596983.9135153377,0.04396315708468497
Kapiri-Mposhi,2002,362847.3385525277,2480201.119898897,0.06830715570205022
Kapiri-Mposhi,2003,362511.9771129519,3353614.3957576975,0.0924249412751917
Kapiri-Mposhi,2004,362346.46999671386,1655071.162380802,0.04565562703780992
Kapiri-Mposhi,2005,361269.5312561629,10769387.40550968,0.297212427807213
Kapiri-Mposhi,2006,360163.16686333995,11063643.928229596,0.3062434822488469
Kapiri-Mposhi,2007,360053.3172379394,1098496.2540053423,0.03049996099190662
Kapiri-Mposhi,2008,358718.38187134033,13349353.665990733,0.370760468710496
Kapiri-Mposhi,2009,357207.35637442535,15110254.96914972,0.4212289007974294
Kapiri-Mposhi,2010,356292.302662192,9150537.122333601,0.2561687758955891
Kapiri-Mposhi,2011,355927.20874373056,3650939.1846145927,0.1024703356579702
Kapiri-Mposhi,2012,354478.50072774914,14487080.159813736,0.40702367798592515
Kapiri-Mposhi,2013,352026.1984274869,24523023.002622835,0.6918056511827019
Kapiri-Mposhi,2014,347395.9405320943,46302578.953926116,1.3153162793212927
Kapiri-Mposhi,2015,344319.7166749969,30762238.57097407,0.8855094427372012
Kapiri-Mposhi,2016,339449.21195358475,48705047.21412115,1.4145297191939143
Kapiri-Mposhi,2017,334742.60938228696,47066025.71297799,1.3865410216186818
Kapiri-Mposhi,2018,331115.3548608202,36272545.21466759,1.0835951025656
Kapiri-Mposhi,2019,328280.6068327844,28347480.280357927,0.8561209821354675
Kapiri-Mposhi,2020,323402.99136934866,48776154.63435753,1.4858067646744217
Kapiri-Mposhi,2021,314052.5452814761,93504460.87872554,2.8912676559610717
Kapiri-Mposhi,2022,306731.2884188764,73212568.62599716,2.331220355510218
Kaputa,2001,794203.9197688996,3250977.386630189,0.04091703782988952
Kaputa,2002,793463.2460113622,7406737.57537387,0.09325989699886034
Kaputa,2003,792974.9050037035,4883410.076586914,0.06154551078622973
Kaputa,2004,792066.0917657933,9088132.379102997,0.11460807046675142
