,district,year,spei,mean_growing_period
212,Chilanga,2014,0.19431833908333332,152.94117647058823
213,Chilanga,2015,-0.150028859375,146.64705882352942
214,Chilanga,2016,-0.39054670416666665,149.41176470588235
215,Chilanga,2017,0.31815878346666665,148.76470588235293
216,Chilanga,2018,0.5001400775,168.8235294117647
217,Chilanga,2019,-0.3569483515,109.58823529411764
218,Chilanga,2020,-0.32530702333333333,151.64705882352942
219,Chilanga,2021,-0.8690098666666666,141.52941176470588
220,Chililabombwe,2000,-0.13286559166666667,183.0
221,Chililabombwe,2001,1.5949256916666668,189.0625
222,Chililabombwe,2002,0.8076300608333334,193.875
223,Chililabombwe,2003,1.1115423016666666,191.0
224,Chililabombwe,2004,1.4260579916666665,187.5
225,Chililabombwe,2005,-0.4189764991666667,176.0
226,Chililabombwe,2006,-0.18994230093333334,191.625
227,Chililabombwe,2007,-0.16661793583333334,185.375
228,Chililabombwe,2008,-0.10714875275,166.75
229,Chililabombwe,2009,0.9607925458333333,207.0
230,Chililabombwe,2010,1.5241428499999998,173.75
231,Chililabombwe,2011,0.9597058791666666,152.6875
232,Chililabombwe,2012,1.2888455125,178.8125
233,Chililabombwe,2013,0.5944388941666666,193.0
234,Chililabombwe,2014,0.15114162166666667,169.5625
235,Chililabombwe,2015,-0.4315300133333333,170.125
236,Chililabombwe,2016,-1.1415390416666666,171.0625
237,Chililabombwe,2017,-0.5182458458333333,165.75
238,Chililabombwe,2018,-0.37587384916666666,182.25
239,Chililabombwe,2019,0.32101330541666667,159.6875
240,Chililabombwe,2020,-0.16608856624999999,171.125
241,Chililabombwe,2021,0.3635109058333334,165.0
242,Chilubi,2000,0.43227707583333336,184.8548387096774
243,Chilubi,2001,1.0630492691666666,183.58064516129036
244,Chilubi,2002,0.21204170666666666,183.4032258064516
245,Chilubi,2003,0.3048613355,166.40322580645162
246,Chilubi,2004,0.6333894016666667,186.80645161290323
247,Chilubi,2005,-0.03383518616666666,162.6451612903226
248,Chilubi,2006,-0.5528137691666667,179.79032258064515
249,Chilubi,2007,0.31861058795,198.75806451612905
250,Chilubi,2008,0.3858566766666667,164.70967741935485
251,Chilubi,2009,0.6033951016666667,187.08064516129036
252,Chilubi,2010,1.0611970975,171.70967741935485
253,Chilubi,2011,-0.2797286333333333,148.96774193548387
254,Chilubi,2012,-0.221669695,192.38709677419357
255,Chilubi,2013,-0.367153785,187.6290322580645
256,Chilubi,2014,-0.36680060416666666,169.4516129032258
257,Chilubi,2015,-0.6541750908333334,175.9516129032258
258,Chilubi,2016,-0.7597195183333333,175.66129032258064
259,Chilubi,2017,-0.8911444491666667,169.9516129032258
260,Chilubi,2018,-0.5788645858333333,172.3709677419355
261,Chilubi,2019,0.21888737458333332,164.2741935483871
262,Chilubi,2020,0.6184617833333333,172.4516129032258
263,Chilubi,2021,1.1805477666666666,165.40322580645162
264,Chingola,2000,-0.11201535083333335,183.66666666666663
265,Chingola,2001,1.608147325,189.66666666666663
266,Chingola,2002,0.8298572074999999,193.66666666666663
267,Chingola,2003,1.0838624058333333,176.1904761904762
268,Chingola,2004,1.3467726500000001,185.8095238095238
269,Chingola,2005,-0.5405852274999999,176.04761904761904
270,Chingola,2006,-0.24958311783333334,190.0
271,Chingola,2007,-0.3466996845833334,183.66666666666663
272,Chingola,2008,-0.22206573516666664,168.33333333333334
273,Chingola,2009,0.886229384,206.8571428571429
274,Chingola,2010,1.457915075,173.9047619047619
275,Chingola,2011,1.05078802,152.95238095238096
276,Chingola,2012,1.2324858333333333,179.0952380952381
277,Chingola,2013,0.588718935,193.1904761904762
278,Chingola,2014,0.12595589383333333,170.23809523809524
279,Chingola,2015,-0.47428599666666665,170.0
280,Chingola,2016,-0.9481730583333333,171.33333333333334
281,Chingola,2017,-0.3454298215,165.71428571428572
282,Chingola,2018,-0.06047878733333334,184.42857142857144
283,Chingola,2019,0.4639032875,159.0952380952381
284,Chingola,2020,-0.03213597716666667,171.66666666666666
285,Chingola,2021,0.33727622041666666,165.47619047619048
286,Chinsali,2000,-0.7348000541666666,179.0
287,Chinsali,2001,0.5625893333333333,163.56410256410257
288,Chinsali,2002,-1.0577145591666668,174.52564102564102
289,Chinsali,2003,-0.16224989883333332,164.51282051282053
290,Chinsali,2004,0.3680655629166667,173.01282051282053
291,Chinsali,2005,0.14298077166666667,137.07692307692307
292,Chinsali,2006,-0.0911333055,197.96153846153845
293,Chinsali,2007,0.44590240833333333,168.53846153846155
294,Chinsali,2008,0.24101005499999997,158.37179487179486
295,Chinsali,2009,-0.530540065,172.03846153846155
296,Chinsali,2010,-0.03664376825000001,151.98717948717947
297,Chinsali,2011,-1.3549279291666665,146.52564102564102
298,Chinsali,2012,-1.2451314166666667,190.78205128205127
299,Chinsali,2013,-1.3108465666666667,170.5
300,Chinsali,2014,-0.9498470641666666,167.34615384615384
301,Chinsali,2015,-1.14531717,167.2948717948718
302,Chinsali,2016,-0.8458217983333333,173.51282051282053
303,Chinsali,2017,-0.9162871591666667,163.2948717948718
304,Chinsali,2018,-1.17187548,161.8846153846154
305,Chinsali,2019,-0.29814960716666666,168.02564102564102
306,Chinsali,2020,0.47566484233333334,162.76923076923077
307,Chinsali,2021,1.1532549166666668,166.2051282051282
308,Chipangali,2000,-0.5691481891666667,184.5483870967742
309,Chipangali,2001,-0.3228927771666667,146.96774193548387
310,Chipangali,2002,-0.41244402583333334,147.38709677419354
311,Chipangali,2003,0.11500648866666667,152.7741935483871
312,Chipangali,2004,0.4519744275,172.25806451612902
313,Chipangali,2005,0.0012358570833333378,133.90322580645162
314,Chipangali,2006,-0.07472766691666667,178.93548387096774
315,Chipangali,2007,0.7551974100000001,141.16129032258064
316,Chipangali,2008,0.9323873025,147.1290322580645
317,Chipangali,2009,0.8098254854999999,175.5806451612903
318,Chipangali,2010,1.9962270166666667,156.3548387096774
319,Chipangali,2011,0.9176402858333333,131.29032258064515
320,Chipangali,2012,1.1904245624999998,175.38709677419354
321,Chipangali,2013,0.9366663669999999,150.03225806451613
322,Chipangali,2014,-0.4410482425,163.16129032258064
323,Chipangali,2015,-1.1941166416666666,158.29032258064515
324,Chipangali,2016,-1.806380825,160.1290322580645
325,Chipangali,2017,-1.60871165,158.25806451612902
326,Chipangali,2018,-1.2387249999999999,165.93548387096774
327,Chipangali,2019,-0.2571528556666667,153.4193548387097
328,Chipangali,2020,0.1392004125,159.25806451612902
329,Chipangali,2021,0.5625162808333334,115.74193548387096
330,Chipata,2000,0.03219595085833333,192.85
331,Chipata,2001,0.25361338250000004,152.65
332,Chipata,2002,-0.03598693716666667,170.05
333,Chipata,2003,0.08621730220833333,154.7
334,Chipata,2004,0.3949605916666667,188.8
335,Chipata,2005,-0.20049412583333334,134.85
336,Chipata,2006,-0.055156700083333336,181.55
337,Chipata,2007,0.6391363449999999,149.2
338,Chipata,2008,0.6848645739166667,161.1
339,Chipata,2009,0.6041482541666666,179.45
340,Chipata,2010,1.8634895,160.8
341,Chipata,2011,1.11919405,130.25
342,Chipata,2012,1.6316105083333332,180.85
343,Chipata,2013,1.4172625791666666,151.25
344,Chipata,2014,-0.23359620250000002,166.55
345,Chipata,2015,-1.0803874333333334,164.85
346,Chipata,2016,-1.783654875,163.95
347,Chipata,2017,-1.4682792500000001,161.35
348,Chipata,2018,-1.0604371041666667,169.4
349,Chipata,2019,-0.16291679791666666,157.05
350,Chipata,2020,0.20973795783333335,167.6
351,Chipata,2021,0.45465708666666665,121.55
352,Chipili,2000,-0.17286009914166667,190.1509433962264
353,Chipili,2001,0.9174360625000001,185.9056603773585
354,Chipili,2002,0.59029853,192.18867924528303
355,Chipili,2003,0.10626787,176.28301886792454
356,Chipili,2004,0.5009667045,201.60377358490567
357,Chipili,2005,0.12840374125,165.0188679245283
358,Chipili,2006,-0.7443052375,195.58490566037736
359,Chipili,2007,0.29175627083333333,205.9056603773585
360,Chipili,2008,0.09859781841666666,194.2075471698113
361,Chipili,2009,0.20576309958333336,197.0
362,Chipili,2010,0.2925440991666666,183.50943396226413
363,Chipili,2011,-0.7438167216666667,158.18867924528303
364,Chipili,2012,-0.31269475625000004,198.96226415094335
365,Chipili,2013,-0.3731876138333334,198.9433962264151
366,Chipili,2014,0.34948243225000003,168.88679245283018
367,Chipili,2015,-0.5195403101916667,176.9433962264151
368,Chipili,2016,-0.8296808808333332,185.71698113207543
369,Chipili,2017,-1.4285484083333333,169.49056603773585
370,Chipili,2018,-1.1236500585833333,199.3018867924528
371,Chipili,2019,0.05261709333333333,162.37735849056602
372,Chipili,2020,0.6687551136666666,196.50943396226413
373,Chipili,2021,1.4588040141666667,166.9056603773585
374,Chirundu,2000,1.0034086783333334,171.0909090909091
375,Chirundu,2001,0.9245709400000001,157.45454545454547
376,Chirundu,2002,0.5077328775,79.31818181818181
377,Chirundu,2003,-0.29369613916666665,148.54545454545453
378,Chirundu,2004,-0.19607626416666668,152.5
379,Chirundu,2005,-0.9577858439166667,106.4090909090909
380,Chirundu,2006,-0.25160862666666667,135.36363636363637
381,Chirundu,2007,0.07387963625,135.9090909090909
382,Chirundu,2008,0.5693305008333334,152.3181818181818
383,Chirundu,2009,1.544865725,151.22727272727272
384,Chirundu,2010,1.9222484666666666,149.72727272727272
385,Chirundu,2011,1.9875622916666666,103.5909090909091
386,Chirundu,2012,1.10573667,141.0909090909091
387,Chirundu,2013,0.8831973016666667,132.3181818181818
388,Chirundu,2014,0.4898966,158.5909090909091
389,Chirundu,2015,0.48168083916666665,145.77272727272728
390,Chirundu,2016,0.3390889146666667,146.5
391,Chirundu,2017,0.604741725,145.86363636363637
392,Chirundu,2018,0.6136868866666666,154.8181818181818
393,Chirundu,2019,-0.4587199503333334,104.5909090909091
394,Chirundu,2020,-0.5155383069166667,91.54545454545456
395,Chirundu,2021,-0.8416799425,136.0909090909091
396,Chisamba,2000,0.9369450516666666,173.61904761904762
397,Chisamba,2001,1.5300608249999998,156.84126984126985
398,Chisamba,2002,1.0224737258333334,103.41269841269842
399,Chisamba,2003,0.6135213441666667,152.88888888888889
400,Chisamba,2004,0.7278099041666667,154.984126984127
401,Chisamba,2005,-0.6324916708333334,111.3015873015873
402,Chisamba,2006,-0.054349225249999994,151.76190476190476
403,Chisamba,2007,0.010449300833333333,150.38095238095238
404,Chisamba,2008,0.24709167966666667,157.7301587301587
405,Chisamba,2009,1.1125936625,161.57142857142858
406,Chisamba,2010,1.8453914916666667,151.06349206349208
407,Chisamba,2011,1.7708609416666665,117.65079365079364
408,Chisamba,2012,1.1200161258333334,175.82539682539684
409,Chisamba,2013,0.8361880283333334,151.79365079365078
410,Chisamba,2014,-0.08753212233333334,148.984126984127
411,Chisamba,2015,-0.34648630166666666,147.0
412,Chisamba,2016,-0.5338618608333333,152.7301587301587
413,Chisamba,2017,0.316470666,151.76190476190476
414,Chisamba,2018,0.7609268916666667,168.17460317460316
415,Chisamba,2019,0.01463443379166667,127.07936507936508
416,Chisamba,2020,-0.2624991975,153.44444444444446
417,Chisamba,2021,-0.6065411675,140.36507936507937
418,Chitambo,2000,0.17666063708333332,178.75352112676055
419,Chitambo,2001,0.5454175270833334,159.96478873239437
420,Chitambo,2002,-0.0743349185,152.22535211267606
421,Chitambo,2003,0.2379608925,159.09859154929578
422,Chitambo,2004,0.38354603333333337,171.0281690140845
423,Chitambo,2005,-0.12671841833333333,138.54225352112675
424,Chitambo,2006,0.19282166,178.54929577464787
425,Chitambo,2007,0.9275865666666667,164.11267605633802
426,Chitambo,2008,1.2620638800000001,153.83802816901408
427,Chitambo,2009,1.4852109391666666,185.93661971830983
428,Chitambo,2010,2.1015682916666667,159.0845070422535
429,Chitambo,2011,1.3065506666666666,136.25352112676055
430,Chitambo,2012,1.3138421,178.2605633802817
431,Chitambo,2013,0.7749854566666667,166.88732394366198
432,Chitambo,2014,-0.4502506508333333,169.46478873239437
433,Chitambo,2015,-1.0494649083333334,161.93661971830986
434,Chitambo,2016,-1.7337869583333332,163.96478873239437
435,Chitambo,2017,-1.1290449999999999,163.1338028169014
436,Chitambo,2018,-0.5654994019166667,168.22535211267606
437,Chitambo,2019,-0.014271825250000002,155.0774647887324
438,Chitambo,2020,0.12419035625000001,164.0
439,Chitambo,2021,0.5147378758333333,153.72535211267606
440,Choma,2000,0.96503722,193.15254237288136
441,Choma,2001,0.8514428158333334,165.59322033898306
442,Choma,2002,0.7041210875,92.22033898305084
443,Choma,2003,0.08736336791666666,148.76271186440678
444,Choma,2004,0.14137865233333333,153.20338983050848
445,Choma,2005,-1.0008226991666667,116.61016949152544
446,Choma,2006,-0.03339516625,155.01694915254237
447,Choma,2007,0.6632235966666666,164.32203389830508
448,Choma,2008,1.2115424791666667,157.64406779661016
449,Choma,2009,1.8400585333333332,161.135593220339
450,Choma,2010,1.8253922333333332,168.40677966101694
451,Choma,2011,1.8800425166666666,115.05084745762711
452,Choma,2012,1.1079308641666668,152.4915254237288
453,Choma,2013,0.8891292633333333,147.57627118644066
454,Choma,2014,0.6459595633333334,145.57627118644066
455,Choma,2015,-0.007995192083333333,146.88135593220338
456,Choma,2016,-0.27302874666666666,149.98305084745763
457,Choma,2017,0.3461759033333333,147.67796610169492
458,Choma,2018,0.6372686766666666,171.77966101694915
459,Choma,2019,-0.26593396083333337,102.64406779661016
460,Choma,2020,-0.14860173575,90.08474576271186
461,Choma,2021,-0.8561376004166666,152.6271186440678
462,Chongwe,2000,0.9375038025000001,174.17857142857142
463,Chongwe,2001,1.2805794833333335,157.21428571428572
464,Chongwe,2002,0.84961363,103.17857142857144
465,Chongwe,2003,0.28633980975,152.78571428571428
466,Chongwe,2004,0.28786743833333334,153.17857142857142
467,Chongwe,2005,-0.8035962775000001,111.57142857142856
468,Chongwe,2006,-0.2010541735,153.67857142857142
469,Chongwe,2007,0.003598131083333326,148.14285714285714
470,Chongwe,2008,0.43731786916666665,157.57142857142858
471,Chongwe,2009,1.2727367116666668,160.92857142857142
472,Chongwe,2010,1.9707708083333333,151.5
473,Chongwe,2011,1.9485794583333333,110.57142857142856
474,Chongwe,2012,0.9543158300000001,170.5
475,Chongwe,2013,0.7998959858333333,139.96428571428572
476,Chongwe,2014,0.142787154275,150.53571428571428
477,Chongwe,2015,-0.032993780438333335,149.0
478,Chongwe,2016,-0.23903266833333334,148.21428571428572
479,Chongwe,2017,0.4739043688333333,150.42857142857142
480,Chongwe,2018,0.6261063419166667,171.07142857142858
481,Chongwe,2019,-0.27393357575,111.53571428571428
482,Chongwe,2020,-0.43067558,158.60714285714286
483,Chongwe,2021,-0.9286523558333334,140.42857142857142
484,Gwembe,2000,1.1975169416666667,189.22916666666663
485,Gwembe,2001,1.0388123016666666,163.58333333333334
486,Gwembe,2002,0.61876148,105.29166666666669
487,Gwembe,2003,-0.15755219508333332,156.95833333333334
488,Gwembe,2004,-0.08236466398666666,154.45833333333334
489,Gwembe,2005,-0.9655468530833332,116.04166666666669
490,Gwembe,2006,0.0038754915833333348,160.22916666666666
491,Gwembe,2007,0.50731656,160.20833333333334
492,Gwembe,2008,1.068428385,156.91666666666666
493,Gwembe,2009,1.698692275,159.35416666666666
494,Gwembe,2010,1.688244675,156.97916666666666
495,Gwembe,2011,1.8696564583333333,108.83333333333331
496,Gwembe,2012,1.1285506383333332,133.52083333333334
497,Gwembe,2013,0.9486241533333333,144.875
498,Gwembe,2014,0.6790049183333333,161.22916666666666
499,Gwembe,2015,0.1970389625,146.5
500,Gwembe,2016,-0.07234665921666666,142.1875
501,Gwembe,2017,0.2214137925,145.66666666666666
502,Gwembe,2018,0.20955552916666667,158.77083333333334
503,Gwembe,2019,-0.7114437091666667,101.70833333333331
504,Gwembe,2020,-0.5445407725,92.08333333333331
505,Gwembe,2021,-1.0033482383333332,146.875
506,Ikelenge,2000,-0.8729558458333333,206.58333333333331
507,Ikelenge,2001,-1.4366661333333333,205.375
508,Ikelenge,2002,-1.9356149666666667,221.70833333333331
509,Ikelenge,2003,-1.7645109083333335,209.91666666666663
510,Ikelenge,2004,-1.0022194391666666,218.79166666666663
511,Ikelenge,2005,-0.8545016158333333,197.58333333333331
512,Ikelenge,2006,-0.5898214208333333,225.91666666666663
513,Ikelenge,2007,-0.17410997333333333,231.66666666666663
514,Ikelenge,2008,-0.5452598966666666,192.58333333333331
515,Ikelenge,2009,-0.5586465116666667,226.79166666666663
516,Ikelenge,2010,-0.4107465825,215.75
517,Ikelenge,2011,-0.9749279833333334,215.58333333333331
518,Ikelenge,2012,-1.0445873791666667,216.25
519,Ikelenge,2013,-0.8646094841666666,245.66666666666663
520,Ikelenge,2014,1.07998201175,166.70833333333334
521,Ikelenge,2015,1.06359524,199.125
522,Ikelenge,2016,0.978837525,199.20833333333331
523,Ikelenge,2017,0.5051955758333334,189.54166666666663
524,Ikelenge,2018,-0.7358340175000001,194.25
525,Ikelenge,2019,0.07862316516666668,175.33333333333334
526,Ikelenge,2020,0.9142152033333333,217.54166666666663
527,Ikelenge,2021,0.9283181125,184.41666666666663
528,Isoka,2000,-0.5362639866666666,191.6290322580645
529,Isoka,2001,0.49704122,157.51612903225808
530,Isoka,2002,-0.8758083066666668,188.4193548387097
531,Isoka,2003,-0.5338443386666667,168.74193548387098
532,Isoka,2004,-0.21965832666666665,181.38709677419357
533,Isoka,2005,-0.47226690499999996,141.1451612903226
534,Isoka,2006,-0.9825783866666667,200.7258064516129
535,Isoka,2007,-0.49162942,171.7258064516129
536,Isoka,2008,-0.3962523103333333,165.01612903225808
537,Isoka,2009,-0.695315601,181.38709677419357
538,Isoka,2010,-0.0010288262500000034,170.4516129032258
539,Isoka,2011,-0.9496262025000001,158.6451612903226
540,Isoka,2012,-0.7179729683333332,194.53225806451613
541,Isoka,2013,-0.8016543216666667,180.2258064516129
542,Isoka,2014,-0.3403081670833334,179.6451612903226
543,Isoka,2015,-0.40550089758333335,181.9516129032258
544,Isoka,2016,0.050560433666666675,188.6935483870968
545,Isoka,2017,-0.03977954191666667,171.20967741935485
546,Isoka,2018,-0.2659338291666667,174.24193548387098
547,Isoka,2019,0.4294796525,179.53225806451613
548,Isoka,2020,0.7869307958333334,176.2741935483871
549,Isoka,2021,1.0663556066666666,175.9516129032258
550,Itezhi-tezhi,2000,0.41783291791666666,161.83838383838383
551,Itezhi-tezhi,2001,0.5530434775,168.56060606060606
552,Itezhi-tezhi,2002,0.5219773608333333,81.8989898989899
553,Itezhi-tezhi,2003,0.2205039625,143.27272727272728
554,Itezhi-tezhi,2004,0.43695393416666667,146.74747474747474
555,Itezhi-tezhi,2005,-0.7560133649999999,120.9090909090909
556,Itezhi-tezhi,2006,0.22839316025,149.07575757575756
557,Itezhi-tezhi,2007,0.95659043,156.1818181818182
558,Itezhi-tezhi,2008,1.4039527833333334,151.7929292929293
559,Itezhi-tezhi,2009,1.8130841916666667,159.1010101010101
560,Itezhi-tezhi,2010,1.8517172833333333,165.72222222222223
561,Itezhi-tezhi,2011,1.8375236833333333,109.9040404040404
562,Itezhi-tezhi,2012,1.34993465,162.96464646464648
563,Itezhi-tezhi,2013,1.2818723166666668,160.5252525252525
564,Itezhi-tezhi,2014,0.9749821841666666,142.6969696969697
565,Itezhi-tezhi,2015,0.21420346599999998,142.54040404040404
566,Itezhi-tezhi,2016,-0.12726042791666667,150.03535353535352
567,Itezhi-tezhi,2017,0.14612397966666665,146.7828282828283
568,Itezhi-tezhi,2018,0.25996294183333335,172.2070707070707
569,Itezhi-tezhi,2019,-0.46204033833333336,113.92929292929291
570,Itezhi-tezhi,2020,-0.44788092749999997,113.1010101010101
571,Itezhi-tezhi,2021,-1.051303165,141.36868686868686
572,Kabompo,2000,-0.2598402933333333,181.6117647058824
573,Kabompo,2001,0.010744359225,162.94117647058823
574,Kabompo,2002,-0.46552950499999995,158.71764705882353
575,Kabompo,2003,-0.5626891766666667,190.04705882352943
576,Kabompo,2004,0.211337133,170.27058823529413
577,Kabompo,2005,-0.5128336804166667,178.1764705882353
578,Kabompo,2006,-0.32225708000000003,180.64705882352945
579,Kabompo,2007,-0.13683543803666667,184.6117647058824
580,Kabompo,2008,-0.3666128258333334,168.58823529411765
581,Kabompo,2009,0.60974253,193.9882352941177
582,Kabompo,2010,1.1425750083333333,193.2235294117647
583,Kabompo,2011,1.4911505250000001,201.91764705882352
584,Kabompo,2012,1.3778612833333332,169.12941176470588
585,Kabompo,2013,1.0244031550000001,188.45882352941177
586,Kabompo,2014,1.1068451083333333,164.7529411764706
587,Kabompo,2015,-0.2898330203333333,153.8470588235294
588,Kabompo,2016,-0.4502699783333333,167.1529411764706
589,Kabompo,2017,-0.4566137241666666,162.11764705882354
590,Kabompo,2018,-0.8229121908333333,179.56470588235294
591,Kabompo,2019,-0.653432175,166.57647058823528
592,Kabompo,2020,-0.281008527,200.95294117647057
593,Kabompo,2021,-0.4039420941666667,176.65882352941176
594,Kabwe,2000,0.6792958883333333,174.44444444444446
595,Kabwe,2001,1.1902921375,159.5
596,Kabwe,2002,0.7362920141666667,121.0
597,Kabwe,2003,0.7737076358333334,153.83333333333334
598,Kabwe,2004,0.8588024575,157.94444444444446
599,Kabwe,2005,-0.62102587,124.44444444444444
600,Kabwe,2006,-0.016757534333333334,150.0
601,Kabwe,2007,-0.07420855833333334,153.16666666666666
602,Kabwe,2008,0.15155063966666668,157.83333333333334
603,Kabwe,2009,1.1486385625,163.33333333333334
604,Kabwe,2010,1.8664897083333332,151.44444444444446
605,Kabwe,2011,1.7837843166666667,125.66666666666669
606,Kabwe,2012,1.490391575,175.44444444444446
607,Kabwe,2013,1.1195284625,162.66666666666666
608,Kabwe,2014,-0.011558491583333335,154.83333333333334
609,Kabwe,2015,-0.3848504341666667,147.83333333333334
610,Kabwe,2016,-0.72968338,156.55555555555554
611,Kabwe,2017,0.19504377741666667,153.61111111111111
612,Kabwe,2018,0.8166034266666666,167.16666666666666
613,Kabwe,2019,0.23146907916666667,142.38888888888889
614,Kabwe,2020,-0.10445321775,157.66666666666666
615,Kabwe,2021,-0.28335498,144.22222222222223
616,Kafue,2000,1.1013378416666666,176.52631578947367
617,Kafue,2001,1.17010327,157.19298245614036
618,Kafue,2002,0.8086676416666667,94.6842105263158
619,Kafue,2003,0.006829397130833331,152.24561403508773
620,Kafue,2004,-0.033118274499999996,152.66666666666666
621,Kafue,2005,-1.0053155083333334,115.29824561403508
622,Kafue,2006,-0.31717846666666666,142.08771929824562
623,Kafue,2007,0.015279122499999992,139.75438596491227
624,Kafue,2008,0.5641931658333333,155.68421052631578
625,Kafue,2009,1.4738552541666667,156.89473684210526
626,Kafue,2010,1.8999249,149.75438596491227
627,Kafue,2011,1.8588456083333333,107.19298245614036
628,Kafue,2012,0.84317552,156.31578947368422
629,Kafue,2013,0.62033407,138.2280701754386
630,Kafue,2014,0.136370709,157.91228070175438
631,Kafue,2015,0.11359904516666668,147.50877192982455
632,Kafue,2016,-0.05447637735833333,148.4561403508772
633,Kafue,2017,0.5648446441666667,148.80701754385964
634,Kafue,2018,0.7566608235,163.26315789473685
635,Kafue,2019,-0.2909363563333333,108.36842105263158
636,Kafue,2020,-0.19470361083333335,141.94736842105263
637,Kafue,2021,-0.6806305975,139.98245614035088
638,Kalabo,2000,-0.4178989389166667,162.74576271186442
639,Kalabo,2001,0.20276022518333334,185.57627118644064
640,Kalabo,2002,0.07368362254166667,170.41525423728814
641,Kalabo,2003,-0.18101670833333336,181.65254237288136
642,Kalabo,2004,0.4794361333333333,157.11016949152545
643,Kalabo,2005,-0.3417983075,170.27118644067798
644,Kalabo,2006,-0.045322738,162.26271186440678
645,Kalabo,2007,0.38186805583333333,180.5593220338983
646,Kalabo,2008,0.29485535166666665,162.07627118644066
647,Kalabo,2009,1.3385011916666667,185.44915254237287
