date,district,spei
2017-12-31 00:00:00,Chadiza,0.7991889715194702
2018-01-31 00:00:00,Chadiza,-0.8834867477416992
2018-02-28 00:00:00,Chadiza,-0.4928152561187744
2018-03-31 00:00:00,Chadiza,0.1678120344877243
2018-04-30 00:00:00,Chadiza,0.3459141254425049
2018-05-31 00:00:00,Chadiza,-0.18633411824703217
2018-06-30 00:00:00,Chadiza,-0.2631581425666809
2018-07-31 00:00:00,Chadiza,1.1676032543182373
2018-08-31 00:00:00,Chadiza,1.2894107103347778
2018-09-30 00:00:00,Chadiza,0.2436501532793045
2018-10-31 00:00:00,Chadiza,-0.890690803527832
2018-11-30 00:00:00,Chadiza,-0.465504914522171
2018-12-31 00:00:00,Chadiza,0.5735827684402466
2019-01-31 00:00:00,Chadiza,0.6604945063591003
2019-02-28 00:00:00,Chadiza,0.6259844303131104
2019-03-31 00:00:00,Chadiza,0.3745972812175751
2019-04-30 00:00:00,Chadiza,0.4724656045436859
2019-05-31 00:00:00,Chadiza,0.4611418843269348
2019-06-30 00:00:00,Chadiza,0.03769630938768387
2019-07-31 00:00:00,Chadiza,-0.29524558782577515
2019-08-31 00:00:00,Chadiza,-0.4144236743450165
2019-09-30 00:00:00,Chadiza,0.3892925977706909
2019-10-31 00:00:00,Chadiza,-0.4224220812320709
2019-11-30 00:00:00,Chadiza,0.17748364806175232
2019-12-31 00:00:00,Chadiza,-0.7445110082626343
2020-01-31 00:00:00,Chadiza,-0.7360856533050537
2020-02-29 00:00:00,Chadiza,-0.45264407992362976
2020-03-31 00:00:00,Chadiza,-1.0297566652297974
2020-04-30 00:00:00,Chadiza,-1.0543874502182007
2020-05-31 00:00:00,Chadiza,-1.2494059801101685
2020-06-30 00:00:00,Chadiza,-0.9538792371749878
2020-07-31 00:00:00,Chadiza,-0.8998239040374756
2020-08-31 00:00:00,Chadiza,-1.3882007598876953
2020-09-30 00:00:00,Chadiza,-0.7846101522445679
2020-10-31 00:00:00,Chadiza,0.08610625565052032
2020-11-30 00:00:00,Chadiza,-0.9570299983024597
2020-12-31 00:00:00,Chadiza,0.18255320191383362
2021-01-31 00:00:00,Chadiza,0.43032777309417725
2021-02-28 00:00:00,Chadiza,0.8865658640861511
2021-03-31 00:00:00,Chadiza,1.3233191967010498
2021-04-30 00:00:00,Chadiza,1.119006872177124
2021-05-31 00:00:00,Chadiza,1.6487493515014648
2021-06-30 00:00:00,Chadiza,1.3133801221847534
2021-07-31 00:00:00,Chadiza,1.172281265258789
2021-08-31 00:00:00,Chadiza,0.9543277025222778
2021-09-30 00:00:00,Chadiza,-0.04858462139964104
2021-10-31 00:00:00,Chadiza,0.6634901165962219
2021-11-30 00:00:00,Chadiza,0.13563968241214752
2021-12-31 00:00:00,Chadiza,-1.8009737730026245
2022-01-31 00:00:00,Chadiza,-0.8343656659126282
2022-02-28 12:00:00,Chadiza,-0.2868829667568207
2022-03-31 00:00:00,Chadiza,-0.7075445652008057
2022-04-30 12:00:00,Chadiza,-0.0833447203040123
2022-05-31 00:00:00,Chadiza,-0.0647171139717102
2022-06-30 12:00:00,Chadiza,1.2388635873794556
2022-07-31 00:00:00,Chadiza,0.7507002353668213
2022-08-31 00:00:00,Chadiza,0.597101628780365
2022-09-30 12:00:00,Chadiza,2.3767926692962646
2022-10-31 00:00:00,Chadiza,-0.830424427986145
2022-11-30 12:00:00,Chadiza,0.32697516679763794
2022-12-31 00:00:00,Chadiza,0.39752569794654846
1999-01-31 00:00:00,Chama,-1.361321210861206
1999-02-28 00:00:00,Chama,-1.8350186347961426
1999-03-31 00:00:00,Chama,-1.3906906843185425
1999-04-30 00:00:00,Chama,-1.095845103263855
1999-05-31 00:00:00,Chama,-0.8776045441627502
1999-06-30 00:00:00,Chama,0.04922959581017494
1999-07-31 00:00:00,Chama,0.5389607548713684
1999-08-31 00:00:00,Chama,1.8857685327529907
1999-09-30 00:00:00,Chama,1.6091974973678589
1999-10-31 00:00:00,Chama,0.7342701554298401
1999-11-30 00:00:00,Chama,0.03941089287400246
1999-12-31 00:00:00,Chama,-0.8147174119949341
2000-01-31 00:00:00,Chama,-1.29314386844635
2000-02-29 00:00:00,Chama,-1.7589970827102661
2000-03-31 00:00:00,Chama,-1.6750996112823486
2000-04-30 00:00:00,Chama,-1.8915969133377075
2000-05-31 00:00:00,Chama,-1.9081870317459106
2000-06-30 00:00:00,Chama,-1.3560335636138916
2000-07-31 00:00:00,Chama,-0.9243040680885315
2000-08-31 00:00:00,Chama,-0.29095596075057983
2000-09-30 00:00:00,Chama,-1.162574052810669
2000-10-31 00:00:00,Chama,-0.7673406600952148
2000-11-30 00:00:00,Chama,1.6050864458084106
2000-12-31 00:00:00,Chama,1.396868109703064
2001-01-31 00:00:00,Chama,1.714185118675232
2001-02-28 00:00:00,Chama,1.493446946144104
2001-03-31 00:00:00,Chama,1.5006183385849
2001-04-30 00:00:00,Chama,1.409778356552124
2001-05-31 00:00:00,Chama,0.6874220967292786
2001-06-30 00:00:00,Chama,0.13556620478630066
2001-07-31 00:00:00,Chama,-0.7468754053115845
2001-08-31 00:00:00,Chama,-0.38703781366348267
2001-09-30 00:00:00,Chama,-0.5206490159034729
2001-10-31 00:00:00,Chama,0.4782049059867859
2001-11-30 00:00:00,Chama,-0.6346413493156433
2001-12-31 00:00:00,Chama,-0.6758697628974915
2002-01-31 00:00:00,Chama,-0.06010027974843979
2002-02-28 00:00:00,Chama,-0.10712414234876633
2002-03-31 00:00:00,Chama,-0.03133607283234596
2002-04-30 00:00:00,Chama,-0.21224510669708252
2002-05-31 00:00:00,Chama,0.10417159646749496
2002-06-30 00:00:00,Chama,0.6000016331672668
2002-07-31 00:00:00,Chama,-0.13466501235961914
2002-08-31 00:00:00,Chama,-0.08965561538934708
2002-09-30 00:00:00,Chama,0.2296038568019867
2002-10-31 00:00:00,Chama,0.17964443564414978
2002-11-30 00:00:00,Chama,0.5556934475898743
2002-12-31 00:00:00,Chama,0.6445636749267578
2003-01-31 00:00:00,Chama,0.4458949863910675
2003-02-28 00:00:00,Chama,0.36895063519477844
2003-03-31 00:00:00,Chama,0.27806779742240906
2003-04-30 00:00:00,Chama,0.4118518531322479
2003-05-31 00:00:00,Chama,0.24532945454120636
2003-06-30 00:00:00,Chama,-0.1989096850156784
2003-07-31 00:00:00,Chama,0.14648666977882385
2003-08-31 00:00:00,Chama,0.22839663922786713
2003-09-30 00:00:00,Chama,0.54813152551651
2003-10-31 00:00:00,Chama,0.29153022170066833
2003-11-30 00:00:00,Chama,-0.4736395478248596
2003-12-31 00:00:00,Chama,-0.29255107045173645
2004-01-31 00:00:00,Chama,-0.3768375813961029
2004-02-29 00:00:00,Chama,-0.7096326351165771
2004-03-31 00:00:00,Chama,-0.88836270570755
2004-04-30 00:00:00,Chama,-0.5919428467750549
2004-05-31 00:00:00,Chama,-0.35748448967933655
2004-06-30 00:00:00,Chama,-0.3488556146621704
2004-07-31 00:00:00,Chama,-0.3315136432647705
2004-08-31 00:00:00,Chama,0.13295382261276245
2004-09-30 00:00:00,Chama,1.0247150659561157
2004-10-31 00:00:00,Chama,0.5716159343719482
2004-11-30 00:00:00,Chama,1.150991678237915
2004-12-31 00:00:00,Chama,1.6321377754211426
2005-01-31 00:00:00,Chama,1.5694900751113892
2005-02-28 00:00:00,Chama,1.339552402496338
2005-03-31 00:00:00,Chama,0.7249653339385986
2005-04-30 00:00:00,Chama,0.33473697304725647
2005-05-31 00:00:00,Chama,-0.281904935836792
2005-06-30 00:00:00,Chama,-1.7636796236038208
2005-07-31 00:00:00,Chama,-2.1574931144714355
2005-08-31 00:00:00,Chama,-2.13158917427063
2005-09-30 00:00:00,Chama,-2.392552137374878
2005-10-31 00:00:00,Chama,-1.6054202318191528
2005-11-30 00:00:00,Chama,-0.9470715522766113
2005-12-31 00:00:00,Chama,-1.1880722045898438
2006-01-31 00:00:00,Chama,-1.3232969045639038
2006-02-28 00:00:00,Chama,-1.3232165575027466
2006-03-31 00:00:00,Chama,-1.1019151210784912
2006-04-30 00:00:00,Chama,-1.0186831951141357
2006-05-31 00:00:00,Chama,-0.8697274923324585
2006-06-30 00:00:00,Chama,-0.0328320749104023
2006-07-31 00:00:00,Chama,0.3677797019481659
2006-08-31 00:00:00,Chama,0.7134238481521606
2006-09-30 00:00:00,Chama,0.7168439030647278
2006-10-31 00:00:00,Chama,0.2004024237394333
2006-11-30 00:00:00,Chama,0.5019983649253845
2006-12-31 00:00:00,Chama,0.7707894444465637
2007-01-31 00:00:00,Chama,1.3010873794555664
2007-02-28 00:00:00,Chama,1.4437214136123657
2007-03-31 00:00:00,Chama,1.1627113819122314
2007-04-30 00:00:00,Chama,1.0890768766403198
2007-05-31 00:00:00,Chama,1.0672377347946167
2007-06-30 00:00:00,Chama,0.496352881193161
2007-07-31 00:00:00,Chama,-0.5143095254898071
2007-08-31 00:00:00,Chama,-0.959646999835968
2007-09-30 00:00:00,Chama,-0.7018969655036926
2007-10-31 00:00:00,Chama,0.5952652096748352
2007-11-30 00:00:00,Chama,-0.05258628726005554
2007-12-31 00:00:00,Chama,0.48011675477027893
2008-01-31 00:00:00,Chama,0.7412335276603699
2008-02-29 00:00:00,Chama,0.4346895217895508
2008-03-31 00:00:00,Chama,0.20993812382221222
2008-04-30 00:00:00,Chama,-0.04710811376571655
2008-05-31 00:00:00,Chama,0.11265383660793304
2008-06-30 00:00:00,Chama,-0.4921625256538391
2008-07-31 00:00:00,Chama,-1.0431244373321533
2008-08-31 00:00:00,Chama,-0.8338447213172913
2008-09-30 00:00:00,Chama,-0.8404915928840637
2008-10-31 00:00:00,Chama,-0.26716291904449463
2008-11-30 00:00:00,Chama,-0.4276275932788849
2008-12-31 00:00:00,Chama,-0.8863930702209473
2009-01-31 00:00:00,Chama,-0.9842414259910583
2009-02-28 00:00:00,Chama,-1.04883873462677
2009-03-31 00:00:00,Chama,-0.7428427934646606
2009-04-30 00:00:00,Chama,-0.6532073616981506
2009-05-31 00:00:00,Chama,-0.5888271331787109
2009-06-30 00:00:00,Chama,0.12457340955734253
2009-07-31 00:00:00,Chama,0.43108081817626953
2009-08-31 00:00:00,Chama,0.648047924041748
2009-09-30 00:00:00,Chama,0.11416726559400558
2009-10-31 00:00:00,Chama,-0.5892418622970581
2009-11-30 00:00:00,Chama,1.349263072013855
2009-12-31 00:00:00,Chama,1.1098421812057495
2010-01-31 00:00:00,Chama,0.9118821620941162
2010-02-28 00:00:00,Chama,1.0540486574172974
