date,district,spei
2014-05-31 00:00:00,Chadiza,-0.17888157069683075
2014-06-30 00:00:00,Chadiza,-0.22235721349716187
2014-07-31 00:00:00,Chadiza,-0.266021192073822
2014-08-31 00:00:00,Chadiza,-0.30921268463134766
2014-09-30 00:00:00,Chadiza,-0.3200802803039551
2014-10-31 00:00:00,Chadiza,-0.28365010023117065
2014-11-30 00:00:00,Chadiza,-0.4594382047653198
2014-12-31 00:00:00,Chadiza,-0.837623655796051
2015-01-31 00:00:00,Chadiza,-0.9411846399307251
2015-02-28 00:00:00,Chadiza,-0.7817059755325317
2015-03-31 00:00:00,Chadiza,-0.9157096743583679
2015-04-30 00:00:00,Chadiza,-0.9249513745307922
2015-05-31 00:00:00,Chadiza,-0.9360424280166626
2015-06-30 00:00:00,Chadiza,-0.9260134100914001
2015-07-31 00:00:00,Chadiza,-0.9492478370666504
2015-08-31 00:00:00,Chadiza,-0.9639360308647156
2015-09-30 00:00:00,Chadiza,-0.9754560589790344
2015-10-31 00:00:00,Chadiza,-1.0205684900283813
2015-11-30 00:00:00,Chadiza,-1.155938982963562
2015-12-31 00:00:00,Chadiza,-1.1402076482772827
2016-01-31 00:00:00,Chadiza,-1.4554779529571533
2016-02-29 00:00:00,Chadiza,-1.6512233018875122
2016-03-31 00:00:00,Chadiza,-1.6684190034866333
2016-04-30 00:00:00,Chadiza,-1.7527694702148438
2016-05-31 00:00:00,Chadiza,-1.753533124923706
2016-06-30 00:00:00,Chadiza,-1.760848879814148
2016-07-31 00:00:00,Chadiza,-1.7562495470046997
2016-08-31 00:00:00,Chadiza,-1.761823058128357
2016-09-30 00:00:00,Chadiza,-1.7649900913238525
2016-10-31 00:00:00,Chadiza,-1.7714465856552124
2016-11-30 00:00:00,Chadiza,-1.6668946743011475
2016-12-31 00:00:00,Chadiza,-1.7506855726242065
2017-01-31 00:00:00,Chadiza,-1.5646021366119385
2017-02-28 00:00:00,Chadiza,-1.357988715171814
2017-03-31 00:00:00,Chadiza,-1.2840014696121216
2017-04-30 00:00:00,Chadiza,-1.2068605422973633
2017-05-31 00:00:00,Chadiza,-1.1684497594833374
2017-06-30 00:00:00,Chadiza,-1.1538695096969604
2017-07-31 00:00:00,Chadiza,-1.1519371271133423
2017-08-31 00:00:00,Chadiza,-1.1300485134124756
2017-09-30 00:00:00,Chadiza,-1.1301275491714478
2017-10-31 00:00:00,Chadiza,-1.1351193189620972
2017-11-30 00:00:00,Chadiza,-0.9047083258628845
2017-12-31 00:00:00,Chadiza,-0.8668708205223083
2018-01-31 00:00:00,Chadiza,-1.2056885957717896
2018-02-28 00:00:00,Chadiza,-1.1568297147750854
2018-03-31 00:00:00,Chadiza,-0.9454486966133118
2018-04-30 00:00:00,Chadiza,-0.8782906532287598
2018-05-31 00:00:00,Chadiza,-0.8476228713989258
2018-06-30 00:00:00,Chadiza,-0.86040860414505
2018-07-31 00:00:00,Chadiza,-0.837445855140686
2018-08-31 00:00:00,Chadiza,-0.8547539710998535
2018-09-30 00:00:00,Chadiza,-0.8808907866477966
2018-10-31 00:00:00,Chadiza,-0.8618634343147278
2018-11-30 00:00:00,Chadiza,-0.68477863073349
2018-12-31 00:00:00,Chadiza,-0.33997800946235657
2019-01-31 00:00:00,Chadiza,-0.47678452730178833
2019-02-28 00:00:00,Chadiza,-0.3758157789707184
2019-03-31 00:00:00,Chadiza,-0.33305859565734863
2019-04-30 00:00:00,Chadiza,-0.29921820759773254
2019-05-31 00:00:00,Chadiza,-0.2516716420650482
2019-06-30 00:00:00,Chadiza,-0.22995522618293762
2019-07-31 00:00:00,Chadiza,-0.22173886001110077
2019-08-31 00:00:00,Chadiza,-0.18894384801387787
2019-09-30 00:00:00,Chadiza,-0.16612179577350616
2019-10-31 00:00:00,Chadiza,-0.10990379005670547
2019-11-30 00:00:00,Chadiza,0.09768504649400711
2019-12-31 00:00:00,Chadiza,0.08200091868638992
2020-01-31 00:00:00,Chadiza,0.2878745198249817
2020-02-29 00:00:00,Chadiza,0.6449552178382874
2020-03-31 00:00:00,Chadiza,0.2173299640417099
2020-04-30 00:00:00,Chadiza,0.17932502925395966
2020-05-31 00:00:00,Chadiza,0.17301395535469055
2020-06-30 00:00:00,Chadiza,0.20387789607048035
2020-07-31 00:00:00,Chadiza,0.2292376458644867
2020-08-31 00:00:00,Chadiza,0.25065967440605164
2020-09-30 00:00:00,Chadiza,0.28527799248695374
2020-10-31 00:00:00,Chadiza,0.3823232054710388
2020-11-30 00:00:00,Chadiza,-0.0646061971783638
2020-12-31 00:00:00,Chadiza,0.2848950922489166
2021-01-31 00:00:00,Chadiza,0.062322646379470825
2021-02-28 00:00:00,Chadiza,0.07661351561546326
2021-03-31 00:00:00,Chadiza,0.38908088207244873
2021-04-30 00:00:00,Chadiza,0.18316654860973358
2021-05-31 00:00:00,Chadiza,0.14300234615802765
2021-06-30 00:00:00,Chadiza,0.1430872678756714
2021-07-31 00:00:00,Chadiza,0.1733972132205963
2021-08-31 00:00:00,Chadiza,0.15846924483776093
2021-09-30 00:00:00,Chadiza,0.18911422789096832
2021-10-31 00:00:00,Chadiza,0.24243095517158508
2021-11-30 00:00:00,Chadiza,-0.07372302561998367
2021-12-31 00:00:00,Chadiza,-0.4897133708000183
2022-01-31 00:00:00,Chadiza,0.16438248753547668
2022-02-28 12:00:00,Chadiza,0.275417298078537
2022-03-31 00:00:00,Chadiza,-0.18163906037807465
2022-04-30 12:00:00,Chadiza,0.039019688963890076
2022-05-31 00:00:00,Chadiza,-0.01143665611743927
2022-06-30 12:00:00,Chadiza,0.05287548527121544
2022-07-31 00:00:00,Chadiza,0.03833908960223198
2022-08-31 00:00:00,Chadiza,0.08198851346969604
2022-09-30 12:00:00,Chadiza,0.10641977190971375
2022-10-31 00:00:00,Chadiza,0.03988020867109299
2022-11-30 12:00:00,Chadiza,0.12107912451028824
2022-12-31 00:00:00,Chadiza,0.056510671973228455
1999-01-31 00:00:00,Chama,-0.7904233336448669
1999-02-28 00:00:00,Chama,-1.1489357948303223
1999-03-31 00:00:00,Chama,-0.8699795007705688
1999-04-30 00:00:00,Chama,-0.5907177925109863
1999-05-31 00:00:00,Chama,-0.569699764251709
1999-06-30 00:00:00,Chama,-0.5384194254875183
1999-07-31 00:00:00,Chama,-0.5141323208808899
1999-08-31 00:00:00,Chama,-0.44909238815307617
1999-09-30 00:00:00,Chama,-0.4216950237751007
1999-10-31 00:00:00,Chama,-0.374845027923584
1999-11-30 00:00:00,Chama,-0.2597265839576721
1999-12-31 00:00:00,Chama,-0.39502841234207153
2000-01-31 00:00:00,Chama,-0.565273106098175
2000-02-29 00:00:00,Chama,-0.9997278451919556
2000-03-31 00:00:00,Chama,-1.117992639541626
2000-04-30 00:00:00,Chama,-1.2292070388793945
2000-05-31 00:00:00,Chama,-1.2894318103790283
2000-06-30 00:00:00,Chama,-1.2973964214324951
2000-07-31 00:00:00,Chama,-1.3099365234375
2000-08-31 00:00:00,Chama,-1.2727818489074707
2000-09-30 00:00:00,Chama,-1.2674368619918823
2000-10-31 00:00:00,Chama,-1.2471649646759033
2000-11-30 00:00:00,Chama,-0.4093460738658905
2000-12-31 00:00:00,Chama,-0.0540555864572525
2001-01-31 00:00:00,Chama,0.4014900326728821
2001-02-28 00:00:00,Chama,0.0596606507897377
2001-03-31 00:00:00,Chama,0.34720686078071594
2001-04-30 00:00:00,Chama,0.1257898211479187
2001-05-31 00:00:00,Chama,0.1834663450717926
2001-06-30 00:00:00,Chama,0.1883118748664856
2001-07-31 00:00:00,Chama,0.17463301122188568
2001-08-31 00:00:00,Chama,0.2066923826932907
2001-09-30 00:00:00,Chama,0.2257177233695984
2001-10-31 00:00:00,Chama,0.21380917727947235
2001-11-30 00:00:00,Chama,-0.07095231115818024
2001-12-31 00:00:00,Chama,-0.8323506116867065
2002-01-31 00:00:00,Chama,-0.7200260758399963
2002-02-28 00:00:00,Chama,-0.7994354963302612
2002-03-31 00:00:00,Chama,-0.6081510186195374
2002-04-30 00:00:00,Chama,-0.7598825693130493
2002-05-31 00:00:00,Chama,-0.7269174456596375
2002-06-30 00:00:00,Chama,-0.6742475628852844
2002-07-31 00:00:00,Chama,-0.6846291422843933
2002-08-31 00:00:00,Chama,-0.6897616386413574
2002-09-30 00:00:00,Chama,-0.6342063546180725
2002-10-31 00:00:00,Chama,-0.6570284366607666
2002-11-30 00:00:00,Chama,-0.4628422260284424
2002-12-31 00:00:00,Chama,0.11013079434633255
2003-01-31 00:00:00,Chama,0.18453575670719147
2003-02-28 00:00:00,Chama,0.4320680797100067
2003-03-31 00:00:00,Chama,0.21489927172660828
2003-04-30 00:00:00,Chama,0.04646575078368187
2003-05-31 00:00:00,Chama,0.018316373229026794
2003-06-30 00:00:00,Chama,0.03273806348443031
2003-07-31 00:00:00,Chama,0.05260796099901199
2003-08-31 00:00:00,Chama,-0.0056409346871078014
2003-09-30 00:00:00,Chama,0.007478224113583565
2003-10-31 00:00:00,Chama,0.009892999194562435
2003-11-30 00:00:00,Chama,-0.07957234978675842
2003-12-31 00:00:00,Chama,0.2258410006761551
2004-01-31 00:00:00,Chama,0.44125649333000183
2004-02-29 00:00:00,Chama,0.5160114765167236
2004-03-31 00:00:00,Chama,0.39111268520355225
2004-04-30 00:00:00,Chama,0.5701737403869629
2004-05-31 00:00:00,Chama,0.5798767805099487
2004-06-30 00:00:00,Chama,0.6048941612243652
2004-07-31 00:00:00,Chama,0.6130467057228088
2004-08-31 00:00:00,Chama,0.6049891710281372
2004-09-30 00:00:00,Chama,0.6521189212799072
2004-10-31 00:00:00,Chama,0.6852788329124451
2004-11-30 00:00:00,Chama,0.4268472194671631
2004-12-31 00:00:00,Chama,0.7419935464859009
2005-01-31 00:00:00,Chama,0.5231298804283142
2005-02-28 00:00:00,Chama,0.5178742408752441
2005-03-31 00:00:00,Chama,0.23431316018104553
2005-04-30 00:00:00,Chama,0.12179747968912125
2005-05-31 00:00:00,Chama,0.05316876620054245
2005-06-30 00:00:00,Chama,0.04077296704053879
2005-07-31 00:00:00,Chama,0.03821315988898277
2005-08-31 00:00:00,Chama,-0.005992250982671976
2005-09-30 00:00:00,Chama,-0.002585130278021097
2005-10-31 00:00:00,Chama,-0.07630710303783417
2005-11-30 00:00:00,Chama,-0.0017789553385227919
2005-12-31 00:00:00,Chama,-0.1859009563922882
2006-01-31 00:00:00,Chama,-0.5212599635124207
2006-02-28 00:00:00,Chama,-0.5994438529014587
2006-03-31 00:00:00,Chama,-0.5326865315437317
2006-04-30 00:00:00,Chama,-0.4759935438632965
2006-05-31 00:00:00,Chama,-0.41189563274383545
2006-06-30 00:00:00,Chama,-0.4252982437610626
2006-07-31 00:00:00,Chama,-0.3921121060848236
2006-08-31 00:00:00,Chama,-0.41644376516342163
2006-09-30 00:00:00,Chama,-0.44084030389785767
2006-10-31 00:00:00,Chama,-0.43499240279197693
2006-11-30 00:00:00,Chama,-0.409304141998291
2006-12-31 00:00:00,Chama,-0.357409805059433
2007-01-31 00:00:00,Chama,0.09727438539266586
2007-02-28 00:00:00,Chama,0.2133655548095703
2007-03-31 00:00:00,Chama,0.05798638239502907
2007-04-30 00:00:00,Chama,-0.07450829446315765
2007-05-31 00:00:00,Chama,-0.056194502860307693
2007-06-30 00:00:00,Chama,-0.0993182584643364
2007-07-31 00:00:00,Chama,-0.1113995835185051
2007-08-31 00:00:00,Chama,-0.09343113005161285
2007-09-30 00:00:00,Chama,-0.1144895851612091
2007-10-31 00:00:00,Chama,-0.02154121734201908
2007-11-30 00:00:00,Chama,0.02973298542201519
2007-12-31 00:00:00,Chama,0.22657626867294312
2008-01-31 00:00:00,Chama,0.4119948744773865
2008-02-29 00:00:00,Chama,0.4475705921649933
2008-03-31 00:00:00,Chama,0.40947118401527405
2008-04-30 00:00:00,Chama,0.2107233852148056
2008-05-31 00:00:00,Chama,0.21144016087055206
2008-06-30 00:00:00,Chama,0.182237446308136
2008-07-31 00:00:00,Chama,0.19672521948814392
2008-08-31 00:00:00,Chama,0.21177078783512115
2008-09-30 00:00:00,Chama,0.15252704918384552
2008-10-31 00:00:00,Chama,0.1388324499130249
2008-11-30 00:00:00,Chama,-0.1562325805425644
2008-12-31 00:00:00,Chama,-1.047888159751892
2009-01-31 00:00:00,Chama,-1.113618016242981
2009-02-28 00:00:00,Chama,-1.0149730443954468
2009-03-31 00:00:00,Chama,-0.5656552910804749
2009-04-30 00:00:00,Chama,-0.3344134986400604
2009-05-31 00:00:00,Chama,-0.2900349795818329
2009-06-30 00:00:00,Chama,-0.29016798734664917
2009-07-31 00:00:00,Chama,-0.26696163415908813
2009-08-31 00:00:00,Chama,-0.22205062210559845
2009-09-30 00:00:00,Chama,-0.24711956083774567
2009-10-31 00:00:00,Chama,-0.2078794240951538
2009-11-30 00:00:00,Chama,0.24390481412410736
2009-12-31 00:00:00,Chama,0.682285487651825
2010-01-31 00:00:00,Chama,0.7282188534736633
2010-02-28 00:00:00,Chama,0.8746498823165894
2010-03-31 00:00:00,Chama,0.9687218070030212
2010-04-30 00:00:00,Chama,0.9024975895881653
2010-05-31 00:00:00,Chama,0.86464524269104
2010-06-30 00:00:00,Chama,0.8756504654884338
2010-07-31 00:00:00,Chama,0.8763365149497986
2010-08-31 00:00:00,Chama,0.9039788246154785
2010-09-30 00:00:00,Chama,0.8538517951965332
2010-10-31 00:00:00,Chama,0.8362577557563782
2010-11-30 00:00:00,Chama,0.6251750588417053
2010-12-31 00:00:00,Chama,0.3821185827255249
2011-01-31 00:00:00,Chama,-0.1723550707101822
2011-02-28 00:00:00,Chama,-0.28968846797943115
2011-03-31 00:00:00,Chama,0.053725868463516235
2011-04-30 00:00:00,Chama,0.14838090538978577
2011-05-31 00:00:00,Chama,0.12994256615638733
2011-06-30 00:00:00,Chama,0.13094884157180786
2011-07-31 00:00:00,Chama,0.11382991075515747
2011-08-31 00:00:00,Chama,0.09600222855806351
2011-09-30 00:00:00,Chama,0.09143906831741333
2011-10-31 00:00:00,Chama,0.09515483677387238
2011-11-30 00:00:00,Chama,0.26439157128334045
2011-12-31 00:00:00,Chama,-0.13153696060180664
2012-01-31 00:00:00,Chama,-0.20283818244934082
2012-02-29 00:00:00,Chama,-0.22139115631580353
2012-03-31 00:00:00,Chama,-0.07943252474069595
2012-04-30 00:00:00,Chama,-0.004249964840710163
2012-05-31 00:00:00,Chama,-0.009497028775513172
2012-06-30 00:00:00,Chama,0.00637793866917491
2012-07-31 00:00:00,Chama,-0.017616193741559982
2012-08-31 00:00:00,Chama,-0.02682293951511383
2012-09-30 00:00:00,Chama,-0.032574091106653214
2012-10-31 00:00:00,Chama,-0.023951778188347816
2012-11-30 00:00:00,Chama,0.11678508669137955
2012-12-31 00:00:00,Chama,0.41043320298194885
2013-01-31 00:00:00,Chama,0.37892940640449524
2013-02-28 00:00:00,Chama,0.32528120279312134
2013-03-31 00:00:00,Chama,0.19599558413028717
2013-04-30 00:00:00,Chama,0.12160226702690125
2013-05-31 00:00:00,Chama,0.12621811032295227
2013-06-30 00:00:00,Chama,0.1225949227809906
2013-07-31 00:00:00,Chama,0.07736924290657043
2013-08-31 00:00:00,Chama,0.07498624920845032
2013-09-30 00:00:00,Chama,0.06532005220651627
2013-10-31 00:00:00,Chama,0.08533792942762375
2013-11-30 00:00:00,Chama,-0.37962424755096436
2013-12-31 00:00:00,Chama,-0.39006727933883667
2014-01-31 00:00:00,Chama,-0.2019057273864746
2014-02-28 00:00:00,Chama,-0.155414417386055
2014-03-31 00:00:00,Chama,-0.449955552816391
2014-04-30 00:00:00,Chama,-0.3242524266242981
2014-05-31 00:00:00,Chama,-0.3336264491081238
2014-06-30 00:00:00,Chama,-0.34800243377685547
2014-07-31 00:00:00,Chama,-0.36566343903541565
2014-08-31 00:00:00,Chama,-0.39649415016174316
2014-09-30 00:00:00,Chama,-0.3846489489078522
2014-10-31 00:00:00,Chama,-0.25805890560150146
2014-11-30 00:00:00,Chama,-0.28762108087539673
2014-12-31 00:00:00,Chama,-0.6630170345306396
2015-01-31 00:00:00,Chama,-0.4081932604312897
2015-02-28 00:00:00,Chama,-0.48488757014274597
2015-03-31 00:00:00,Chama,-0.8572741746902466
2015-04-30 00:00:00,Chama,-0.6713752150535583
2015-05-31 00:00:00,Chama,-0.6882268190383911
2015-06-30 00:00:00,Chama,-0.6988574266433716
2015-07-31 00:00:00,Chama,-0.7333956360816956
2015-08-31 00:00:00,Chama,-0.7805666923522949
2015-09-30 00:00:00,Chama,-0.8019727468490601
2015-10-31 00:00:00,Chama,-0.8498990535736084
2015-11-30 00:00:00,Chama,-0.9245201945304871
2015-12-31 00:00:00,Chama,-0.7550122141838074
2016-01-31 00:00:00,Chama,-0.8631939888000488
2016-02-29 00:00:00,Chama,-1.0016204118728638
2016-03-31 00:00:00,Chama,-0.9967458844184875
2016-04-30 00:00:00,Chama,-1.0005977153778076
2016-05-31 00:00:00,Chama,-0.9881108999252319
2016-06-30 00:00:00,Chama,-0.9932238459587097
2016-07-31 00:00:00,Chama,-0.9924604892730713
2016-08-31 00:00:00,Chama,-0.9882400631904602
2016-09-30 00:00:00,Chama,-0.9913123250007629
2016-10-31 00:00:00,Chama,-1.0656358003616333
2016-11-30 00:00:00,Chama,-1.2686266899108887
2016-12-31 00:00:00,Chama,-1.4656553268432617
2017-01-31 00:00:00,Chama,-1.4475427865982056
2017-02-28 00:00:00,Chama,-1.1771142482757568
2017-03-31 00:00:00,Chama,-1.2270246744155884
2017-04-30 00:00:00,Chama,-1.132683515548706
